n_clients,client,class,task,round,increment,best_match_cosine,baseline_best_match_cosine,attribution_premium,l2_err_with_counts,l2_err_without_counts
20,15,33,1,1,2,0.8179932326737632,0.5928069093692521,0.22518632330451116,0.0,65.72044008947364
20,15,34,9,9,72,0.8646149066033305,0.8578290332181674,0.0067858733851631214,8.85439848804287e-05,4490.316418553537
20,15,35,4,4,1,1.0000000439735672,0.4339570104555483,0.5660430335180189,0.0,0.0
20,15,36,9,9,191,0.8675768497176577,0.8842920436509704,-0.016715193933312666,0.00029321541945257786,12246.703815029563
20,15,37,7,7,11,0.7957541024630381,0.7800377070735366,0.015716395389501536,1.455248417410893e-05,539.0837968231924
20,15,38,8,8,15,0.8452407689212977,0.8312263803494511,0.01401438857184667,2.2026990201150393e-05,914.1027537053578
20,15,39,7,7,6,0.8621882489540099,0.7860051228961321,0.0761831260578778,9.510922397266778e-06,341.09472167218956
20,15,40,5,5,27,0.7213184501636527,0.7218589062886841,-0.0005404561250313966,3.288050383188772e-05,1326.4293825176824
20,15,41,9,9,5,0.8441768200315535,0.8393364499033082,0.0048403701282452305,8.855081476309607e-06,278.1116286669188
20,15,42,4,4,14,0.8178978857898963,0.7507594835348006,0.06713840225509571,2.1188340781229053e-05,834.5418433051763
20,15,43,3,3,11,0.879986467686116,0.819515414324065,0.06047105336205094,1.728092995186968e-05,686.1938864530217
20,15,44,0,0,23,0.7908878007812766,0.7868533318803709,0.004034468900905752,2.485408185036e-05,1200.7333052913896
20,15,45,5,5,32,0.7889419957767138,0.7546681778817095,0.03427381789500428,0.0,1626.039312102573
20,15,46,6,6,1,0.9999999696679323,0.203047993557639,0.7969519761102932,0.0,0.0
20,15,47,8,8,23,0.8332822150529337,0.8174939753242535,0.015788239728680153,3.3708643546659406e-05,1172.5339952490353
20,15,48,1,1,13,0.8453001058356578,0.8186562485679015,0.02664385726775631,2.4117314363921718e-05,732.0433772617776
20,15,49,5,5,2,0.8952936073081909,0.683261666671521,0.21203194063666986,0.0,70.58043502191454
20,15,50,1,1,78,0.8251754358086032,0.8121038361403758,0.013071599668227352,0.0001426724977414774,4797.42850034321
20,15,51,2,2,1,1.0000000637746227,0.5357869235633081,0.46421314021131455,0.0,0.0
20,15,53,3,3,109,0.8833110564149923,0.88532704822516,-0.00201599181016765,0.00016437548687861864,7229.873739908788
20,15,54,3,3,1,0.9999999434087962,0.5537109953746799,0.44628894803411623,0.0,0.0
20,15,55,8,8,53,0.8138539900353046,0.7854822431960892,0.028371746839215395,6.997242168094589e-05,2891.2385503186783
20,15,56,3,3,12,0.795919959129518,0.7849130557992933,0.011006903330224693,1.6680596696416273e-05,612.0690627649519
20,15,57,6,6,20,0.8488291331500273,0.8449198880601083,0.003909245089918967,2.986737505503225e-05,1258.4422756622994
20,15,58,8,8,2,0.9177799025486987,0.541616558114717,0.3761633444339817,0.0,72.00530032377331
20,15,59,8,8,6,0.834352322705723,0.7451457622363636,0.08920656046935937,1.0017851795072377e-05,291.0121704071004
20,15,60,6,6,22,0.8172423626276106,0.8342068835596602,-0.016964520932049587,3.2349576544325083e-05,1149.97936211218
20,15,61,7,7,7,0.7503268130089624,0.6093673279876265,0.14095948502133593,1.0695579106675111e-05,327.4767524548005
20,15,62,7,7,24,0.8471343569967237,0.8222030083709689,0.024931348625754746,3.9640470988790585e-05,1502.518433452134
20,15,63,1,1,1,1.0000000439239183,0.6933146280225194,0.30668541590139886,0.0,0.0
20,15,64,0,0,7,0.788294759815635,0.7437869054493222,0.04450785436631277,1.189025476742638e-05,380.4684472080222
20,15,65,5,5,6,0.8013357478945775,0.6307976777812453,0.17053807011333222,6.85588779046554e-06,268.8205136416579
20,15,66,3,3,10,0.8201836248972885,0.7475315386031643,0.07265208629412412,1.5990629907291266e-05,531.2891759286596
20,15,67,6,6,47,0.8599247785211634,0.8101459557601932,0.04977882276097023,7.021744270550329e-05,2709.6294662623313
20,15,68,3,3,48,0.8672833884648363,0.8569546380935423,0.010328750371293993,6.77150903429197e-05,2777.0402589143596
20,15,70,9,9,14,0.8408209107457758,0.8118353050626232,0.02898560568315256,1.872161489581383e-05,804.8225714196408
20,15,72,2,2,85,0.8171815294862443,0.8408370767002061,-0.02365554721396179,8.892892511799406e-05,4868.458061845173
20,15,73,1,1,6,0.8194900001858973,0.7299769066461215,0.08951309353977588,7.635140048396973e-06,278.1397400061627
20,15,74,6,6,2,0.7729837585488141,0.6461642342650431,0.12681952428377097,0.0,69.42625897224734
20,15,76,7,7,2,0.8687584549404453,0.5972144821038404,0.2715439728366049,0.0,73.26461843836411
20,15,77,8,8,15,0.8242434081265797,0.8329858516384828,-0.00874244351190312,2.0048036726715082e-05,821.977903537865
20,15,78,2,2,18,0.850702051766856,0.7853421388043593,0.06535991296249666,2.4037766536886313e-05,1083.4028634744805
20,15,79,5,5,2,0.8767999599571005,0.3351105898186163,0.5416893701384842,0.0,85.14177419737611
20,15,81,6,6,16,0.8319545946433391,0.7526803053962404,0.07927428924709867,0.0,870.1869881082314
20,15,82,0,0,16,0.8800252307753208,0.796796991161311,0.08322823961400982,0.0,1047.325103411013
20,15,83,4,4,40,0.875374065786043,0.8587694936285657,0.01660457215747735,6.551410120700832e-05,2508.6779679247593
20,15,84,0,0,15,0.7561889050043066,0.6996228888553274,0.05656601614897916,1.8317832205758964e-05,735.5685839674485
20,15,85,5,5,24,0.8550521045098207,0.8471316952719365,0.007920409237884174,3.531733568437158e-05,1403.2033090479408
20,15,86,6,6,17,0.834295508737434,0.8175206566606592,0.01677485207677476,2.3253113605763803e-05,1111.93869323408
20,15,87,1,1,62,0.8288067082355299,0.7696300260652671,0.05917668217026284,8.054081982501899e-05,3412.507097501399
20,15,88,9,9,2,0.8454659132633398,0.5440495422839412,0.30141637097939855,0.0,76.31875883628831
20,15,89,9,9,28,0.808811003001919,0.7608970850170682,0.047913917984850785,4.051975007684911e-05,1488.6690975071706
20,15,90,2,2,31,0.833334415891443,0.7992683260450892,0.03406608984635373,3.972091083442137e-05,1685.8831871833274
20,15,91,8,8,3,0.7749033098517378,0.6437446867925204,0.13115862305921744,4.4080021851204716e-06,130.31291465968673
20,15,92,1,1,55,0.8079289918063762,0.8235019241485666,-0.015572932342190371,0.00011774096614138516,3179.7231683109662
20,15,93,2,2,9,0.8534197290426518,0.7766012682143422,0.07681846082830968,1.1973462071631942e-05,532.117714456339
20,15,94,9,9,4,0.8734184687674309,0.7427684223680109,0.13065004639942002,0.0,208.21675147056743
20,15,95,2,2,62,0.8735798522883844,0.8427837098785972,0.03079614240978723,8.633657561558843e-05,3956.547480214141
20,15,97,2,2,58,0.8830334753825037,0.8653491926249861,0.017684282757517544,0.00013806535157626394,3912.8879985206836
20,15,98,5,5,15,0.7945330778631942,0.7453734411966875,0.04915963666650669,2.0657284694436885e-05,854.9723255138111
20,15,99,9,9,8,0.8128363882645046,0.7230285425810135,0.0898078456834911,0.0,396.7333819078916
20,16,0,5,5,61,0.8489324459445052,0.8410675375639007,0.007864908380604496,7.813268588738303e-05,3963.3799305839566
20,16,1,9,9,7,0.8493892493120785,0.7806864214451665,0.06870282786691195,1.2097370622985384e-05,385.4736542253398
20,16,2,6,6,67,0.8117025401480793,0.801100309029298,0.010602231118781336,8.462709451583441e-05,3757.7068527181746
20,16,3,4,4,94,0.8121484745344927,0.812023092963376,0.00012538157111663395,0.00012904481886562343,5595.43012366644
20,16,4,8,8,20,0.8554792188888573,0.8449907169039644,0.010488501984892817,3.041631443866102e-05,1200.9716561941261
20,16,5,9,9,2,0.9244753361537272,0.5907367445538501,0.3337385915998772,0.0,80.31085191111089
20,16,6,7,7,4,0.832672910099452,0.7701304507480337,0.06254245935141833,0.0,238.24285621856174
20,16,7,6,6,59,0.8072319132949113,0.8190636570936715,-0.011831743798760175,0.00012362490877349064,3634.54927048366
20,16,8,4,4,9,0.8739303437575247,0.8298645581191614,0.044065785638363275,1.4291423258388115e-05,472.41943262351583
20,16,9,7,7,23,0.8182156684233943,0.8105693095894095,0.00764635883398479,2.543473841995465e-05,1384.9352123315875
20,16,10,1,1,9,0.8253072875591144,0.6716646155774356,0.1536426719816788,1.431190166708159e-05,478.959774406194
20,16,11,0,0,31,0.8001113293921839,0.7689694181526721,0.03114191123951182,3.3329266461040114e-05,1622.993015733125
20,16,12,0,0,4,0.8406510854784595,0.7505505056092067,0.0901005798692528,0.0,183.76406948119458
20,16,13,2,2,3,0.8345291457206061,0.5453515572038767,0.28917758851672937,4.635887854303978e-06,120.74244792032657
20,16,14,3,3,17,0.802065855948324,0.7928484731995281,0.00921738274879591,2.8212284783316124e-05,1142.8744282899522
20,16,15,4,4,2,0.8740905782736957,0.44408639423034485,0.4300041840433509,0.0,52.50485101889645
20,16,16,6,6,58,0.7679708246633927,0.7713809615921852,-0.00341013692879244,8.115985985023428e-05,3112.9970678123445
20,16,17,7,7,24,0.8248048311105626,0.8132881324580984,0.011516698652464186,3.637088049377827e-05,1330.534959520813
20,16,18,2,2,9,0.8047235946277207,0.7749290991366803,0.029794495491040407,1.6371293828646004e-05,485.4330901796229
20,16,19,5,5,49,0.8199547119456209,0.8219485989029329,-0.0019938869573120632,8.8301443458855e-05,2894.0132727971654
20,16,20,1,1,20,0.8487193542234098,0.845044267214071,0.003675087009338829,3.00837457996681e-05,1236.961378495462
20,16,21,8,8,54,0.8890611018886793,0.8658215509976024,0.023239550891076877,9.129189623354207e-05,3386.5764429010505
20,16,22,4,4,2,0.8236891796538217,0.4932904608952465,0.33039871875857524,0.0,72.74553957064597
20,16,23,3,3,26,0.8198747301626675,0.8100882957651812,0.009786434397486388,3.397201859124471e-05,1348.3610985024068
20,16,24,5,5,69,0.898894757910671,0.8845337744992939,0.014360983411377037,0.00013156181313055083,5151.726531036925
20,16,25,7,7,4,0.8481205642591441,0.6634041265496571,0.18471643770948698,0.0,209.07244011222124
20,16,26,4,4,34,0.8058683972298593,0.792999716779647,0.012868680450212278,4.906703920224488e-05,1914.1042947063097
20,16,27,8,8,49,0.8154933263855483,0.8520789658489577,-0.036585639463409425,8.017051357220847e-05,3040.3318849502384
20,16,29,2,2,4,0.78927481539787,0.5651010736916179,0.22417374170625215,0.0,196.7394397986306
20,16,30,0,0,7,0.877134020067298,0.8273030148154474,0.04983100525185058,1.3024250473592983e-05,429.65251532525417
20,16,31,1,1,3,0.8597941602492312,0.7514628425912091,0.10833131765802206,5.259282500199333e-06,133.84734464624353
20,16,32,3,3,59,0.8299068553880576,0.8267186705565872,0.003188184831470431,8.075411478591739e-05,3422.5058144395325
20,16,33,1,1,8,0.768673054042876,0.7784578802306125,-0.009784826187736462,0.0,394.4980418818197
20,16,34,9,9,2,0.8337156121876369,0.6354168658262617,0.19829874636137523,0.0,72.4335601121421
20,16,35,4,4,1,0.9999998755820556,0.37380801003938274,0.6261918655426728,0.0,0.0
20,16,37,7,7,7,0.8274219481795806,0.7068796510894085,0.12054229709017206,9.421824184352338e-06,356.9884329670047
20,16,38,8,8,36,0.8829901895004333,0.8725104436488856,0.01047974585154765,8.34140774626784e-05,2345.2609380472322
20,16,39,7,7,20,0.8917272971712328,0.8262726018032125,0.06545469536802029,3.163747569738525e-05,1232.4641588835834
20,16,40,5,5,14,0.7453514985107997,0.7254319186938404,0.019919579816959354,2.3566727294883248e-05,699.693100323335
20,16,41,9,9,30,0.8224743158271282,0.8224190666126848,5.524921444333142e-05,4.213746803565426e-05,1565.6635087375869
20,16,43,3,3,50,0.8870161896562632,0.8576227449218505,0.029393444734412633,7.478609768884044e-05,3200.433812999069
20,16,44,0,0,15,0.7534748067948808,0.7513840455922838,0.0020907612025969913,1.9773057741824114e-05,670.3065937557094
20,16,46,6,6,2,0.9016677796119479,0.6182563043883399,0.283411475223608,0.0,84.87050964589156
20,16,47,8,8,24,0.8111424248246483,0.8263201984747038,-0.01517777365005557,3.0655752259423675e-05,1259.2855052822952
20,16,48,1,1,23,0.8437111808175488,0.7961327653968793,0.04757841542066954,3.852494932736928e-05,1303.450324411792
20,16,50,1,1,9,0.8042066292852752,0.807014416767359,-0.002807787482083768,1.187010523181495e-05,517.3692514977955
20,16,51,2,2,141,0.8494278016924646,0.8366931612776954,0.012734640414769127,0.00023448391589030895,9076.3053407709
20,16,52,0,0,1,0.9999999797268748,0.4047312459946529,0.595268733732222,0.0,0.0
20,16,53,3,3,1,0.9999999272597483,0.5421743151163724,0.4578256121433759,0.0,0.0
20,16,54,3,3,103,0.8653833360543783,0.8624965795977702,0.002886756456608186,0.000140943552554785,6479.298893564648
20,16,55,8,8,6,0.6996260055164495,0.6271214300110671,0.07250457550538236,6.612717152797143e-06,217.16831197528225
20,16,56,3,3,3,0.80763030247139,0.6134922617480209,0.19413804072336915,4.58592891207136e-06,121.99217394098885
20,16,58,8,8,37,0.7842998547319199,0.7689375880845033,0.015362266647416578,4.767084163393088e-05,1966.997621149153
20,16,59,8,8,5,0.7389239747805183,0.7390938418757689,-0.00016986709525057542,6.901888809189134e-06,205.2540639964712
20,16,60,6,6,15,0.8370680292493086,0.7327364363343362,0.1043315929149724,2.153285930901808e-05,780.0788588375002
20,16,61,7,7,27,0.7951156406528624,0.739014124497471,0.056101516155391495,3.340763418727224e-05,1455.2228797199646
20,16,62,7,7,14,0.85352919707097,0.8087115727970775,0.044817624273892465,3.10905903794488e-05,850.8291438550847
20,16,63,1,1,2,0.9020909933493397,0.5620020020562615,0.34008899129307824,0.0,83.2792627728832
20,16,64,0,0,19,0.8351331991403924,0.8335732380949727,0.0015599610454196666,2.2559650179176732e-05,1100.1009945870867
20,16,65,5,5,64,0.7995414318726514,0.7740428960797217,0.02549853579292971,0.0,3561.826503563141
20,16,66,3,3,3,0.8345194528192035,0.709918315983972,0.12460113683523144,5.487473469220537e-06,152.15050745966698
20,16,67,6,6,12,0.8167374345227186,0.7717379749645139,0.044999459558204724,1.982435817404705e-05,673.0744653250553
20,16,68,3,3,13,0.8438443467846236,0.8146744667398729,0.02916988004475074,1.996014618588481e-05,681.0958182130985
20,16,70,9,9,60,0.8658497035660591,0.8458023879265418,0.020047315639517227,9.369721640423132e-05,3558.2545712729557
20,16,71,3,3,22,0.7998232977673733,0.8363292712407446,-0.03650597347337137,2.9847025682385293e-05,1190.967319515842
20,16,72,2,2,3,0.7951930912456852,0.6447671924275742,0.15042589881811097,4.084979690232456e-06,143.86914036755206
20,16,73,1,1,1,0.9999999807865984,0.5920570985357133,0.40794288225088504,0.0,0.0
20,16,74,6,6,1,1.0000000766111012,0.5783955460509225,0.42160453056017877,0.0,0.0
20,16,75,4,4,20,0.8968754503143646,0.8656154372015283,0.031260013112836216,2.9178967224695712e-05,1289.1292294759746
20,16,76,7,7,68,0.8220271037241116,0.8387601624255165,-0.016733058701404957,9.133463216988266e-05,3854.7007905783435
20,16,77,8,8,26,0.8564065057713646,0.8099483930571654,0.046458112714199196,5.050911305528788e-05,1652.7590143936097
20,16,79,5,5,28,0.8397512012173448,0.8331167833591818,0.006634417858162989,4.7164727713087866e-05,1627.2953714220723
20,16,80,0,0,30,0.8395273739174023,0.8201458257933616,0.019381548124040693,5.808664071142857e-05,1790.2733141195897
20,16,81,6,6,11,0.7550883230496185,0.7790475452647049,-0.023959222215086395,1.3125812104107319e-05,511.57583515683996
20,16,82,0,0,81,0.8826491941387572,0.8826585180588982,-9.323920140968944e-06,0.000132647140934244,5105.289041039722
20,16,83,4,4,16,0.850495280052031,0.8026766459843895,0.04781863406764153,0.0,967.8987375445518
20,16,84,0,0,82,0.7913904661627978,0.8128381926285543,-0.021447726465756434,0.00011393954774309271,4146.070147236353
20,16,85,5,5,18,0.8348324719419973,0.7603900326997859,0.07444243924221139,2.20681823658072e-05,1017.7720821869593
20,16,86,6,6,2,0.8453305501683098,0.5847051489832614,0.2606254011850484,0.0,76.38115092363388
20,16,87,1,1,14,0.777578267658602,0.7349593735555578,0.0426188941030442,1.971555919129508e-05,764.980915180652
20,16,88,9,9,1,1.0000000085113283,0.28187398987491613,0.7181260186364122,0.0,0.0
20,16,90,2,2,12,0.8241028834223455,0.7027702909689102,0.1213325924534353,1.773401014191589e-05,608.9760362276915
20,16,91,8,8,1,1.0000000615332991,0.5059551812224563,0.4940448803108428,0.0,0.0
20,16,93,2,2,42,0.8493248709260504,0.8117135172743061,0.037611353651744284,6.164512821513363e-05,2544.002884341682
20,16,94,9,9,1,1.0000000580225654,0.6543123473151563,0.3456877107074091,0.0,0.0
20,16,95,2,2,9,0.8532230661548916,0.7880480626499516,0.06517500350493999,1.162826553522715e-05,520.0540794192883
20,16,96,7,7,7,0.7855491545502221,0.7197380304064958,0.06581112414372636,1.1173632065737804e-05,345.12003668448375
20,16,98,5,5,58,0.8042443067332417,0.7593258571492622,0.0449184495839795,9.740285268964892e-05,3426.2597683809677
20,16,99,9,9,20,0.7803647171991246,0.7999980775157832,-0.019633360316658632,2.33577369306035e-05,986.0524236300838
20,17,0,5,5,36,0.8853455316494295,0.8709114421080787,0.014434089541350836,5.8452692946709055e-05,2469.1076103957635
20,17,1,9,9,1,1.0000000451600335,0.40420352032826257,0.5957965248317709,0.0,0.0
20,17,2,6,6,63,0.8151052142986697,0.8087046876475789,0.00640052665109081,7.942500411474023e-05,3506.6738150957885
20,17,3,4,4,9,0.7770124373336709,0.7580231042485739,0.018989333085096982,1.2177110143730606e-05,473.59503222843654
20,17,4,8,8,49,0.8470710506613391,0.8205556385728704,0.02651541208846875,9.364394373523202e-05,3035.9467774562813
20,17,6,7,7,2,0.9096289518648022,0.614301143665721,0.2953278081990812,0.0,71.8696198892069
20,17,7,6,6,1,0.9999999713616803,0.6186854589137866,0.3813145124478937,0.0,0.0
20,17,8,4,4,38,0.787186040510646,0.8020991831555678,-0.014913142644921829,4.546447523740639e-05,1943.1235598640426
20,17,9,7,7,2,0.9342422883013245,0.6729764474171896,0.26126584088413485,0.0,75.15541916636502
20,17,10,1,1,57,0.7935296643621125,0.7499364179203158,0.04359324644179663,6.404464120567914e-05,2947.531550344491
20,17,11,0,0,17,0.7354645702002749,0.7126133779554896,0.022851192244785268,2.342998665512458e-05,883.4968051935756
20,17,12,0,0,22,0.7991316200577685,0.7823744100315374,0.016757210026231095,2.8360276618970944e-05,1113.9653162077539
20,17,13,2,2,19,0.7829661979885398,0.7633765426361928,0.019589655352347024,2.7183728824155135e-05,984.4219292638091
20,17,14,3,3,1,0.9999999399163542,0.1715575691861217,0.8284423707302324,0.0,0.0
20,17,15,4,4,98,0.8727513689941692,0.8696864996344709,0.0030648693596982968,0.0001773292047988726,6132.864447462801
20,17,17,7,7,29,0.85592927687994,0.8026431203724618,0.053286156507478255,3.6211580179128924e-05,1584.592696272668
20,17,18,2,2,16,0.8157651671584553,0.8174274622193843,-0.0016622950609290754,0.0,883.843665357084
20,17,19,5,5,3,0.8292113825964218,0.6445017503394767,0.18470963225694514,5.233697139154982e-06,145.02537593195166
20,17,20,1,1,3,0.8349504507840739,0.7490186249626446,0.08593182582142933,4.4128894084645334e-06,133.2169061240255
20,17,21,8,8,7,0.8826487813287636,0.8419545917332721,0.040694189595491426,1.2229656848965874e-05,426.4973966151105
20,17,22,4,4,16,0.7165277438082197,0.7025412809640585,0.013986462844161163,0.0,816.2444664134488
20,17,24,5,5,1,1.0000000223913617,0.4858528336864529,0.5141471887049087,0.0,0.0
20,17,26,4,4,4,0.768905775544072,0.657807383117005,0.11109839242706698,0.0,163.08016753809852
20,17,27,8,8,41,0.8378821947269036,0.8277469652269297,0.010135229499973919,5.142117666787885e-05,2455.3740434700503
20,17,28,0,0,2,0.912773303450474,0.627730822036599,0.285042481413875,0.0,83.35040904168925
20,17,29,2,2,21,0.8196725316056437,0.7853439821769087,0.03432854942873498,2.9450824472048183e-05,1181.1921564790346
20,17,30,0,0,28,0.9111243007262312,0.87176097967731,0.03936332104892115,5.62145420559432e-05,1875.7415551427484
20,17,31,1,1,56,0.8940934036870001,0.867695829524746,0.02639757416225408,8.724828294280474e-05,3487.4091771582257
20,17,32,3,3,2,0.8604098063370363,0.5648591785827081,0.2955506277543283,0.0,80.10123447032119
20,17,33,1,1,8,0.7336707165284562,0.7229195712245362,0.010751145303919962,0.0,349.96340559990693
20,17,35,4,4,1,1.0000000288331727,0.44520679728952994,0.5547932315436428,0.0,0.0
20,17,36,9,9,19,0.8663974628242971,0.860714823152186,0.005682639672111134,3.294863145368585e-05,1215.449292085784
20,17,37,7,7,23,0.7932918102678842,0.8043133123760918,-0.011021502108207626,2.8026290056083233e-05,1102.5821945057637
20,17,38,8,8,7,0.8456864251916834,0.8368386384215202,0.00884778677016318,1.186481680650938e-05,356.7333664678228
20,17,39,7,7,1,0.9999999002264468,0.28723578746007233,0.7127641127663744,0.0,0.0
20,17,40,5,5,48,0.7485477454100468,0.7688371583085312,-0.020289412898484405,5.831184326286528e-05,2458.7245022528027
20,17,41,9,9,4,0.8590530324925917,0.7676990712419778,0.0913539612506139,0.0,174.94536209119343
20,17,42,4,4,80,0.8300500634556068,0.8147964937286071,0.01525356972699976,0.0001306338384729437,4623.355868981108
20,17,44,0,0,66,0.8224545314838602,0.7725740257522312,0.049880505731628944,0.00012375926202928578,3603.668735448426
20,17,45,5,5,1,0.9999999628106215,0.5374338028796556,0.46256615993096595,0.0,0.0
20,17,46,6,6,16,0.762777341887325,0.7253840239565372,0.03739331793078782,0.0,868.4255068859618
20,17,47,8,8,10,0.8322643789722266,0.7473124661020989,0.08495191287012771,1.333638490602553e-05,517.4550283164939
20,17,49,5,5,84,0.8946144204902955,0.8854224727277381,0.009191947762557384,0.00012375302271035334,5061.902081050013
20,17,50,1,1,19,0.8364369126441393,0.7652518538519805,0.07118505879215886,3.098835145964973e-05,1154.68960486694
20,17,51,2,2,1,1.0000000762003962,0.5094432516041536,0.4905568245962426,0.0,0.0
20,17,52,0,0,3,0.8849066100351072,0.7764386631204735,0.10846794691463368,5.077430771503323e-06,131.84095009073312
20,17,53,3,3,21,0.8765295565159396,0.8756521725408136,0.0008773839751259338,3.3297546979646326e-05,1420.508279084705
20,17,54,3,3,11,0.8769379916057269,0.8046752587999177,0.0722627328058092,2.2184458600629432e-05,681.9245890542436
20,17,56,3,3,2,0.9118889700586524,0.6213323167167407,0.2905566533419117,0.0,69.49338297713095
20,17,57,6,6,16,0.8342903707243409,0.827345296061443,0.006945074662897843,0.0,961.7025390285828
20,17,58,8,8,48,0.8035131612682448,0.789495725898591,0.01401743536965383,6.119104828448317e-05,2531.329135458658
20,17,59,8,8,26,0.8338245422985292,0.8040070042946846,0.029817538003844568,3.0414056435143987e-05,1303.8874543810502
20,17,60,6,6,31,0.8578554423141626,0.7848170417744843,0.07303840053967825,4.361828931706405e-05,1669.3748991069428
20,17,61,7,7,12,0.7703689250264877,0.7665398031672802,0.003829121859207474,1.6283570452127196e-05,678.7732355568979
20,17,62,7,7,1,0.9999999134426818,0.31766403972963614,0.6823358737130456,0.0,0.0
20,17,63,1,1,18,0.8085896231368673,0.7861925974067607,0.0223970257301066,2.9186349842574016e-05,1101.8016160557004
20,17,65,5,5,13,0.7380679867306296,0.7109365522562033,0.02713143447442623,1.8435123862443006e-05,634.3411254884356
20,17,66,3,3,48,0.8492556841625647,0.8641995302070892,-0.014943846044524478,7.325961213780537e-05,2881.902310209095
20,17,67,6,6,5,0.8494899032394154,0.7192416761157561,0.13024822712365935,1.048432156772591e-05,270.61220163875015
20,17,68,3,3,9,0.8128927551017229,0.7988866288967432,0.014006126204979652,1.1811805887564971e-05,441.053868539129
20,17,69,4,4,31,0.8394516413637088,0.8298394685509964,0.009612172812712316,4.317132816581243e-05,1676.8646650836727
20,17,70,9,9,13,0.7854265877631338,0.7640593599290741,0.021367227834059643,1.9047233389022534e-05,661.8602819254768
20,17,71,3,3,19,0.8093866374297175,0.7508969454790166,0.05848969195070086,2.789147508661423e-05,1051.1525075945895
20,17,72,2,2,18,0.7989922370894275,0.7632832813067576,0.03570895578266986,2.8145270740620863e-05,1018.3844631525855
20,17,73,1,1,2,0.8730852937061201,0.6776910138455746,0.19539427986054547,0.0,82.01205603232349
20,17,74,6,6,46,0.859150673986808,0.8455560674589975,0.013594606527810527,9.251662824193597e-05,2881.906926603639
20,17,75,4,4,1,1.000000000851449,0.7014756376343068,0.29852436321714215,0.0,0.0
20,17,76,7,7,6,0.8333976871529742,0.6834717407419791,0.1499259464109951,8.583221085613708e-06,327.9923091186404
20,17,77,8,8,2,0.8410338241120647,0.43733929050358794,0.4036945336084768,0.0,62.0355632083877
20,17,78,2,2,16,0.7912702641695551,0.7975076691089968,-0.006237404939441693,0.0,901.4186931930268
20,17,79,5,5,9,0.8374942622214123,0.8064081984588625,0.031086063762549854,1.2289329980645883e-05,471.5360238185735
20,17,80,0,0,51,0.8368476493732439,0.873017885431932,-0.03617023605868819,0.00010118691807064421,2873.5119594793796
20,17,81,6,6,2,0.9055123668841494,0.6792486109932053,0.22626375589094405,0.0,67.51107786647513
20,17,83,4,4,2,0.8877524158491809,0.4679983087263593,0.4197541071228216,0.0,83.67413165984354
20,17,84,0,0,80,0.7480425793255709,0.7298959558409792,0.01814662348459173,0.00010731370128330204,3946.084096300245
20,17,85,5,5,22,0.821420675249582,0.8319904538102576,-0.010569778560675647,2.898153416012325e-05,1179.9523444143776
20,17,86,6,6,45,0.8859152167670978,0.8660525384507578,0.019862678316340032,7.241898173840648e-05,2966.1921057785535
20,17,87,1,1,4,0.7770177531224108,0.6671527440868859,0.10986500903552499,0.0,194.06526068837894
20,17,88,9,9,2,0.8672097679284766,0.6321666204464909,0.23504314748198574,0.0,71.17762048006071
20,17,89,9,9,1,0.999999995108209,0.4679880079536141,0.532011987154595,0.0,0.0
20,17,90,2,2,2,0.8944399571360686,0.7144998123603403,0.17994014477572828,0.0,73.15869656649879
20,17,91,8,8,1,0.999999979061838,0.4281788636127436,0.5718211154490944,0.0,0.0
20,17,92,1,1,26,0.7883895960293639,0.8101345811646433,-0.02174498513527945,4.1914250827410686e-05,1457.3249513304652
20,17,93,2,2,30,0.8065493086259801,0.8425998853015003,-0.03605057667552025,4.059421840515487e-05,1780.1458415715726
20,17,94,9,9,29,0.8257566421887182,0.7929525687038632,0.032804073484855034,4.6936708651640325e-05,1692.2184840080715
20,17,96,7,7,17,0.763288548280739,0.7798038415701727,-0.016515293289433686,1.98672079468022e-05,792.8668428305353
20,17,97,2,2,2,0.9057126264084079,0.7595517586850268,0.1461608677233811,0.0,87.08065192436634
20,17,98,5,5,31,0.827874308285297,0.8047090844438143,0.023165223841482674,4.4011509677840245e-05,1773.2613505207848
20,17,99,9,9,17,0.7953475117117605,0.8047608272777456,-0.009413315565985014,2.0026454918344915e-05,947.04417891966
20,18,0,5,5,15,0.8920754478425595,0.8363405528536698,0.05573489498888973,2.6825494191798708e-05,1001.1039227098984
20,18,1,9,9,79,0.8386204868578367,0.8537000578105425,-0.015079570952705734,0.00012661625267225678,4961.108125188288
20,18,3,4,4,1,0.9999999687514087,0.26447161674007075,0.735528352011338,0.0,0.0
20,18,4,8,8,20,0.8198844172663392,0.7749171228501557,0.04496729441618352,3.129687978379066e-05,1130.3288672932433
20,18,6,7,7,1,0.9999999583994044,0.42024176933315405,0.5797581890662503,0.0,0.0
20,18,7,6,6,10,0.8027562977708286,0.7572909617209926,0.045465336049835936,1.8753121568524363e-05,626.6826135888723
20,18,8,4,4,52,0.8120379458552738,0.7903234427483244,0.021714503106949334,7.871032035700488e-05,2594.1545431710633
20,18,9,7,7,3,0.8550904913312689,0.6736727102240552,0.18141778110721374,4.538933092837685e-06,141.76777331444393
20,18,10,1,1,63,0.7412327573459543,0.7734021080157296,-0.03216935066977533,6.490612996921385e-05,3271.334573482973
20,18,11,0,0,32,0.7605954038699343,0.7505333693973011,0.010062034472633208,0.0,1732.0072723889946
