dataset,method,family,seed,fpr,tpr
cifar100,m8_analytic,F5,0,0.12458833642950082,1.0
cifar100,m8_analytic,F5,0,0.1304901978014403,1.0
cifar100,m8_analytic,F5,0,0.13667163564620075,1.0
cifar100,m8_analytic,F5,0,0.14314589375234785,1.0
cifar100,m8_analytic,F5,0,0.14992684327860456,1.0
cifar100,m8_analytic,F5,0,0.15702901247293774,1.0
cifar100,m8_analytic,F5,0,0.16446761779946645,1.0
cifar100,m8_analytic,F5,0,0.17225859653987874,1.0
cifar100,m8_analytic,F5,0,0.18041864093920718,1.0
cifar100,m8_analytic,F5,0,0.18896523396912096,1.0
cifar100,m8_analytic,F5,0,0.19791668678535573,1.0
cifar100,m8_analytic,F5,0,0.2072921779595372,1.0
cifar100,m8_analytic,F5,0,0.21711179456945054,1.0
cifar100,m8_analytic,F5,0,0.22739657523579276,1.0
cifar100,m8_analytic,F5,0,0.23816855519761582,1.0
cifar100,m8_analytic,F5,0,0.24945081352303167,1.0
cifar100,m8_analytic,F5,0,0.2612675225563329,1.0
cifar100,m8_analytic,F5,0,0.27364399970746717,1.0
cifar100,m8_analytic,F5,0,0.286606761694825,1.0
cifar100,m8_analytic,F5,0,0.3001835813575589,1.0
cifar100,m8_analytic,F5,0,0.31440354715915003,1.0
cifar100,m8_analytic,F5,0,0.3292971255097151,1.0
cifar100,m8_analytic,F5,0,0.34489622604057596,1.0
cifar100,m8_analytic,F5,0,0.36123426997094304,1.0
cifar100,m8_analytic,F5,0,0.3783462617131929,1.0
cifar100,m8_analytic,F5,0,0.3962688638701478,1.0
cifar100,m8_analytic,F5,0,0.41504047578504766,1.0
cifar100,m8_analytic,F5,0,0.43470131581250265,1.0
cifar100,m8_analytic,F5,0,0.4552935074866948,1.0
cifar100,m8_analytic,F5,0,0.47686116977144694,1.0
cifar100,m8_analytic,F5,0,0.499450511585514,1.0
cifar100,m8_analytic,F5,0,0.5231099308056264,1.0
cifar100,m8_analytic,F5,0,0.5478901179593945,1.0
cifar100,m8_analytic,F5,0,0.5738441648302393,1.0
cifar100,m8_analytic,F5,0,0.6010276782070382,1.0
cifar100,m8_analytic,F5,0,0.6294988990221888,1.0
cifar100,m8_analytic,F5,0,0.6593188271333549,1.0
cifar100,m8_analytic,F5,0,0.6905513520162331,1.0
cifar100,m8_analytic,F5,0,0.7232633896483533,1.0
cifar100,m8_analytic,F5,0,0.7575250258771913,1.0
cifar100,m8_analytic,F5,0,0.7934096665797492,1.0
cifar100,m8_analytic,F5,0,0.8309941949353395,1.0
cifar100,m8_analytic,F5,0,0.8703591361485166,1.0
cifar100,m8_analytic,F5,0,0.9115888299750827,1.0
cifar100,m8_analytic,F5,0,0.9547716114208056,1.0
cifar100,m8_analytic,F5,0,1.0,1.0
