dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
cifar100,m2_target,2,3,7,4,0.803,0.8015
cifar100,m2_target,2,3,8,5,0.817,0.81025
cifar100,m2_target,2,3,9,6,0.795,0.80125
cifar100,m2_target,2,4,4,0,0.889,0.8875
cifar100,m2_target,2,4,5,1,0.789,0.7925
cifar100,m2_target,2,4,6,2,0.825,0.81525
cifar100,m2_target,2,4,7,3,0.832,0.817
cifar100,m2_target,2,4,8,4,0.843,0.8295
cifar100,m2_target,2,4,9,5,0.844,0.838
cifar100,m2_target,2,5,5,0,0.862,0.88575
cifar100,m2_target,2,5,6,1,0.836,0.86175
cifar100,m2_target,2,5,7,2,0.837,0.8535
cifar100,m2_target,2,5,8,3,0.823,0.83875
cifar100,m2_target,2,5,9,4,0.831,0.84
cifar100,m2_target,2,6,6,0,0.864,0.87175
cifar100,m2_target,2,6,7,1,0.874,0.87825
cifar100,m2_target,2,6,8,2,0.875,0.86425
cifar100,m2_target,2,6,9,3,0.848,0.854
cifar100,m2_target,2,7,7,0,0.852,0.85425
cifar100,m2_target,2,7,8,1,0.868,0.8745
cifar100,m2_target,2,7,9,2,0.881,0.8865
cifar100,m2_target,2,8,8,0,0.855,0.8675
cifar100,m2_target,2,8,9,1,0.854,0.86875
cifar100,m2_target,2,9,9,0,0.848,0.849
cifar100,m2_target,3,0,0,0,0.953,0.95
cifar100,m2_target,3,0,1,1,0.897,0.90425
cifar100,m2_target,3,0,2,2,0.914,0.91475
cifar100,m2_target,3,0,3,3,0.887,0.88825
cifar100,m2_target,3,0,4,4,0.896,0.895
cifar100,m2_target,3,0,5,5,0.885,0.873
cifar100,m2_target,3,0,6,6,0.891,0.88325
cifar100,m2_target,3,0,7,7,0.862,0.854
cifar100,m2_target,3,0,8,8,0.86,0.86
cifar100,m2_target,3,0,9,9,0.82,0.8305
cifar100,m2_target,3,1,1,0,0.918,0.924
cifar100,m2_target,3,1,2,1,0.897,0.8965
cifar100,m2_target,3,1,3,2,0.853,0.86925
cifar100,m2_target,3,1,4,3,0.858,0.85575
cifar100,m2_target,3,1,5,4,0.864,0.8695
cifar100,m2_target,3,1,6,5,0.83,0.855
cifar100,m2_target,3,1,7,6,0.825,0.8395
cifar100,m2_target,3,1,8,7,0.813,0.82875
cifar100,m2_target,3,1,9,8,0.794,0.8085
cifar100,m2_target,3,2,2,0,0.896,0.907
cifar100,m2_target,3,2,3,1,0.916,0.9325
cifar100,m2_target,3,2,4,2,0.908,0.91675
cifar100,m2_target,3,2,5,3,0.893,0.9015
cifar100,m2_target,3,2,6,4,0.85,0.8745
cifar100,m2_target,3,2,7,5,0.86,0.8795
cifar100,m2_target,3,2,8,6,0.875,0.89
cifar100,m2_target,3,2,9,7,0.884,0.899
cifar100,m2_target,3,3,3,0,0.897,0.9175
cifar100,m2_target,3,3,4,1,0.867,0.8815
cifar100,m2_target,3,3,5,2,0.853,0.8645
cifar100,m2_target,3,3,6,3,0.86,0.87
cifar100,m2_target,3,3,7,4,0.829,0.835
cifar100,m2_target,3,3,8,5,0.835,0.84
cifar100,m2_target,3,3,9,6,0.819,0.81975
cifar100,m2_target,3,4,4,0,0.801,0.815
cifar100,m2_target,3,4,5,1,0.808,0.82375
cifar100,m2_target,3,4,6,2,0.814,0.82125
cifar100,m2_target,3,4,7,3,0.824,0.84225
cifar100,m2_target,3,4,8,4,0.791,0.80625
cifar100,m2_target,3,4,9,5,0.803,0.81225
cifar100,m2_target,3,5,5,0,0.862,0.864
cifar100,m2_target,3,5,6,1,0.866,0.87475
cifar100,m2_target,3,5,7,2,0.838,0.84575
cifar100,m2_target,3,5,8,3,0.838,0.85925
cifar100,m2_target,3,5,9,4,0.842,0.852
cifar100,m2_target,3,6,6,0,0.783,0.79
cifar100,m2_target,3,6,7,1,0.796,0.80575
cifar100,m2_target,3,6,8,2,0.827,0.8235
cifar100,m2_target,3,6,9,3,0.833,0.83775
cifar100,m2_target,3,7,7,0,0.929,0.91625
cifar100,m2_target,3,7,8,1,0.922,0.91125
cifar100,m2_target,3,7,9,2,0.92,0.91025
cifar100,m2_target,3,8,8,0,0.805,0.80775
cifar100,m2_target,3,8,9,1,0.801,0.8225
cifar100,m2_target,3,9,9,0,0.8,0.7955
cifar100,m2_target,4,0,0,0,0.9,0.9125
cifar100,m2_target,4,0,1,1,0.898,0.90225
cifar100,m2_target,4,0,2,2,0.896,0.9005
cifar100,m2_target,4,0,3,3,0.895,0.90625
cifar100,m2_target,4,0,4,4,0.85,0.85425
cifar100,m2_target,4,0,5,5,0.829,0.8485
cifar100,m2_target,4,0,6,6,0.847,0.858
cifar100,m2_target,4,0,7,7,0.847,0.85475
cifar100,m2_target,4,0,8,8,0.841,0.841
cifar100,m2_target,4,0,9,9,0.856,0.8635
cifar100,m2_target,4,1,1,0,0.928,0.93675
cifar100,m2_target,4,1,2,1,0.919,0.92625
cifar100,m2_target,4,1,3,2,0.873,0.881
cifar100,m2_target,4,1,4,3,0.87,0.8745
cifar100,m2_target,4,1,5,4,0.857,0.8665
cifar100,m2_target,4,1,6,5,0.862,0.86475
cifar100,m2_target,4,1,7,6,0.838,0.84825
cifar100,m2_target,4,1,8,7,0.851,0.86175
cifar100,m2_target,4,1,9,8,0.862,0.8715
cifar100,m2_target,4,2,2,0,0.85,0.87
cifar100,m2_target,4,2,3,1,0.901,0.91
cifar100,m2_target,4,2,4,2,0.906,0.91975
cifar100,m2_target,4,2,5,3,0.884,0.89075
cifar100,m2_target,4,2,6,4,0.88,0.8855
cifar100,m2_target,4,2,7,5,0.893,0.89825
cifar100,m2_target,4,2,8,6,0.888,0.8985
cifar100,m2_target,4,2,9,7,0.865,0.88175
cifar100,m2_target,4,3,3,0,0.894,0.89575
cifar100,m2_target,4,3,4,1,0.91,0.902
cifar100,m2_target,4,3,5,2,0.9,0.90425
cifar100,m2_target,4,3,6,3,0.883,0.88375
cifar100,m2_target,4,3,7,4,0.864,0.877
cifar100,m2_target,4,3,8,5,0.879,0.882
cifar100,m2_target,4,3,9,6,0.869,0.881
cifar100,m2_target,4,4,4,0,0.921,0.91975
cifar100,m2_target,4,4,5,1,0.891,0.879
cifar100,m2_target,4,4,6,2,0.907,0.898
cifar100,m2_target,4,4,7,3,0.89,0.87775
cifar100,m2_target,4,4,8,4,0.886,0.88
cifar100,m2_target,4,4,9,5,0.867,0.87725
cifar100,m2_target,4,5,5,0,0.885,0.8795
cifar100,m2_target,4,5,6,1,0.842,0.84575
cifar100,m2_target,4,5,7,2,0.833,0.82475
cifar100,m2_target,4,5,8,3,0.834,0.82675
cifar100,m2_target,4,5,9,4,0.824,0.8175
cifar100,m2_target,4,6,6,0,0.867,0.8705
cifar100,m2_target,4,6,7,1,0.866,0.8735
cifar100,m2_target,4,6,8,2,0.853,0.86825
cifar100,m2_target,4,6,9,3,0.854,0.869
cifar100,m2_target,4,7,7,0,0.837,0.83875
cifar100,m2_target,4,7,8,1,0.804,0.799
cifar100,m2_target,4,7,9,2,0.801,0.796
cifar100,m2_target,4,8,8,0,0.817,0.83325
cifar100,m2_target,4,8,9,1,0.84,0.8555
cifar100,m2_target,4,9,9,0,0.757,0.75675
