dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
cub200,m0_fedavg,2,5,6,1,0.7210144927536232,0.756
cub200,m0_fedavg,2,5,7,2,0.4329710144927536,0.494
cub200,m0_fedavg,2,5,8,3,0.4057971014492754,0.494
cub200,m0_fedavg,2,5,9,4,0.30434782608695654,0.376
cub200,m0_fedavg,2,6,6,0,0.889267461669506,0.916
cub200,m0_fedavg,2,6,7,1,0.7325383304940375,0.766
cub200,m0_fedavg,2,6,8,2,0.5809199318568995,0.64
cub200,m0_fedavg,2,6,9,3,0.444633730834753,0.492
cub200,m0_fedavg,2,7,7,0,0.9050086355785838,0.9338677354709419
cub200,m0_fedavg,2,7,8,1,0.36787564766839376,0.3687374749498998
cub200,m0_fedavg,2,7,9,2,0.1848013816925734,0.20841683366733466
cub200,m0_fedavg,2,8,8,0,0.8180212014134276,0.8897795591182365
cub200,m0_fedavg,2,8,9,1,0.5,0.5531062124248497
cub200,m0_fedavg,2,9,9,0,0.7108433734939759,0.7895791583166333
cub200,m0_fedavg,3,0,0,0,0.8342342342342343,0.892
cub200,m0_fedavg,3,0,1,1,0.618018018018018,0.672
cub200,m0_fedavg,3,0,2,2,0.4486486486486487,0.532
cub200,m0_fedavg,3,0,3,3,0.36936936936936937,0.486
cub200,m0_fedavg,3,0,4,4,0.27207207207207207,0.366
cub200,m0_fedavg,3,0,5,5,0.21621621621621623,0.264
cub200,m0_fedavg,3,0,6,6,0.25765765765765763,0.342
cub200,m0_fedavg,3,0,7,7,0.2072072072072072,0.256
cub200,m0_fedavg,3,0,8,8,0.12072072072072072,0.16
cub200,m0_fedavg,3,0,9,9,0.0918918918918919,0.122
cub200,m0_fedavg,3,1,1,0,0.875,0.882
cub200,m0_fedavg,3,1,2,1,0.5118243243243243,0.568
cub200,m0_fedavg,3,1,3,2,0.46452702702702703,0.51
cub200,m0_fedavg,3,1,4,3,0.3716216216216216,0.428
cub200,m0_fedavg,3,1,5,4,0.2939189189189189,0.38
cub200,m0_fedavg,3,1,6,5,0.3614864864864865,0.394
cub200,m0_fedavg,3,1,7,6,0.3902027027027027,0.454
cub200,m0_fedavg,3,1,8,7,0.28547297297297297,0.352
cub200,m0_fedavg,3,1,9,8,0.16891891891891891,0.212
cub200,m0_fedavg,3,2,2,0,0.9117147707979627,0.9539078156312625
cub200,m0_fedavg,3,2,3,1,0.5365025466893039,0.593186372745491
cub200,m0_fedavg,3,2,4,2,0.2920203735144312,0.3346693386773547
cub200,m0_fedavg,3,2,5,3,0.36502546689303905,0.42084168336673344
cub200,m0_fedavg,3,2,6,4,0.3853989813242784,0.43286573146292584
cub200,m0_fedavg,3,2,7,5,0.26825127334465193,0.30060120240480964
cub200,m0_fedavg,3,2,8,6,0.21392190152801357,0.24048096192384769
cub200,m0_fedavg,3,2,9,7,0.166383701188455,0.19839679358717435
cub200,m0_fedavg,3,3,3,0,0.9232081911262798,0.9598393574297188
cub200,m0_fedavg,3,3,4,1,0.5392491467576792,0.606425702811245
cub200,m0_fedavg,3,3,5,2,0.5511945392491467,0.5903614457831325
cub200,m0_fedavg,3,3,6,3,0.40273037542662116,0.43172690763052207
cub200,m0_fedavg,3,3,7,4,0.30204778156996587,0.3493975903614458
cub200,m0_fedavg,3,3,8,5,0.16552901023890784,0.21084337349397592
cub200,m0_fedavg,3,3,9,6,0.2098976109215017,0.25903614457831325
cub200,m0_fedavg,3,4,4,0,0.8006993006993007,0.87
cub200,m0_fedavg,3,4,5,1,0.486013986013986,0.538
cub200,m0_fedavg,3,4,6,2,0.513986013986014,0.584
cub200,m0_fedavg,3,4,7,3,0.39335664335664333,0.47
cub200,m0_fedavg,3,4,8,4,0.2517482517482518,0.334
cub200,m0_fedavg,3,4,9,5,0.256993006993007,0.33
cub200,m0_fedavg,3,5,5,0,0.9522184300341296,0.97
cub200,m0_fedavg,3,5,6,1,0.643344709897611,0.67
cub200,m0_fedavg,3,5,7,2,0.5136518771331058,0.556
cub200,m0_fedavg,3,5,8,3,0.34812286689419797,0.4
cub200,m0_fedavg,3,5,9,4,0.32593856655290104,0.4
cub200,m0_fedavg,3,6,6,0,0.9040852575488455,0.9278557114228457
cub200,m0_fedavg,3,6,7,1,0.5985790408525755,0.591182364729459
cub200,m0_fedavg,3,6,8,2,0.5541740674955595,0.5831663326653307
cub200,m0_fedavg,3,6,9,3,0.4849023090586146,0.5190380761523046
cub200,m0_fedavg,3,7,7,0,0.8433734939759037,0.88
cub200,m0_fedavg,3,7,8,1,0.657487091222031,0.672
cub200,m0_fedavg,3,7,9,2,0.5249569707401033,0.57
cub200,m0_fedavg,3,8,8,0,0.927710843373494,0.9458917835671342
cub200,m0_fedavg,3,8,9,1,0.5731497418244407,0.5891783567134269
cub200,m0_fedavg,3,9,9,0,0.8081494057724957,0.811623246492986
cub200,m0_fedavg,4,0,0,0,0.9021922428330523,0.918
cub200,m0_fedavg,4,0,1,1,0.4502529510961214,0.466
cub200,m0_fedavg,4,0,2,2,0.39291736930860033,0.406
cub200,m0_fedavg,4,0,3,3,0.2934232715008432,0.308
cub200,m0_fedavg,4,0,4,4,0.26475548060708265,0.284
cub200,m0_fedavg,4,0,5,5,0.22259696458684655,0.238
cub200,m0_fedavg,4,0,6,6,0.24283305227655985,0.27
cub200,m0_fedavg,4,0,7,7,0.26981450252951095,0.298
cub200,m0_fedavg,4,0,8,8,0.21922428330522767,0.232
cub200,m0_fedavg,4,0,9,9,0.1905564924114671,0.216
cub200,m0_fedavg,4,1,1,0,0.9414893617021277,0.968
cub200,m0_fedavg,4,1,2,1,0.5957446808510638,0.606
cub200,m0_fedavg,4,1,3,2,0.4432624113475177,0.46
cub200,m0_fedavg,4,1,4,3,0.3280141843971631,0.334
cub200,m0_fedavg,4,1,5,4,0.24645390070921985,0.236
cub200,m0_fedavg,4,1,6,5,0.24645390070921985,0.246
cub200,m0_fedavg,4,1,7,6,0.2695035460992908,0.266
cub200,m0_fedavg,4,1,8,7,0.2641843971631206,0.258
cub200,m0_fedavg,4,1,9,8,0.17553191489361702,0.186
cub200,m0_fedavg,4,2,2,0,0.9137614678899083,0.914
cub200,m0_fedavg,4,2,3,1,0.5229357798165137,0.542
cub200,m0_fedavg,4,2,4,2,0.43119266055045874,0.464
cub200,m0_fedavg,4,2,5,3,0.29908256880733947,0.328
cub200,m0_fedavg,4,2,6,4,0.3688073394495413,0.434
cub200,m0_fedavg,4,2,7,5,0.3559633027522936,0.406
cub200,m0_fedavg,4,2,8,6,0.3486238532110092,0.408
cub200,m0_fedavg,4,2,9,7,0.26055045871559634,0.282
cub200,m0_fedavg,4,3,3,0,0.9363957597173145,0.9659318637274549
cub200,m0_fedavg,4,3,4,1,0.6007067137809188,0.6533066132264529
cub200,m0_fedavg,4,3,5,2,0.3621908127208481,0.3907815631262525
cub200,m0_fedavg,4,3,6,3,0.30565371024734983,0.36072144288577157
cub200,m0_fedavg,4,3,7,4,0.35159010600706714,0.3967935871743487
cub200,m0_fedavg,4,3,8,5,0.30212014134275617,0.3807615230460922
cub200,m0_fedavg,4,3,9,6,0.2826855123674912,0.35070140280561124
cub200,m0_fedavg,4,4,4,0,0.8225255972696246,0.854
cub200,m0_fedavg,4,4,5,1,0.4863481228668942,0.53
cub200,m0_fedavg,4,4,6,2,0.44368600682593856,0.466
cub200,m0_fedavg,4,4,7,3,0.4283276450511945,0.44
cub200,m0_fedavg,4,4,8,4,0.2986348122866894,0.332
cub200,m0_fedavg,4,4,9,5,0.24744027303754265,0.28
cub200,m0_fedavg,4,5,5,0,0.8741496598639455,0.9317269076305221
cub200,m0_fedavg,4,5,6,1,0.7312925170068028,0.7670682730923695
cub200,m0_fedavg,4,5,7,2,0.5884353741496599,0.6345381526104418
cub200,m0_fedavg,4,5,8,3,0.4710884353741497,0.5020080321285141
cub200,m0_fedavg,4,5,9,4,0.34183673469387754,0.3755020080321285
cub200,m0_fedavg,4,6,6,0,0.9054982817869416,0.93
cub200,m0_fedavg,4,6,7,1,0.4793814432989691,0.552
cub200,m0_fedavg,4,6,8,2,0.49312714776632305,0.538
cub200,m0_fedavg,4,6,9,3,0.3247422680412371,0.354
cub200,m0_fedavg,4,7,7,0,0.948073701842546,0.9759036144578314
cub200,m0_fedavg,4,7,8,1,0.6164154103852596,0.6244979919678715
cub200,m0_fedavg,4,7,9,2,0.3685092127303183,0.3815261044176707
cub200,m0_fedavg,4,8,8,0,0.9427083333333334,0.958
cub200,m0_fedavg,4,8,9,1,0.6475694444444444,0.7
cub200,m0_fedavg,4,9,9,0,0.914572864321608,0.9579158316633266
