dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
imagenet_r,m1_glfc,2,2,4,2,0.6511627906976745,0.7223843268028345
imagenet_r,m1_glfc,2,2,5,3,0.6644518272425249,0.7444768653605669
imagenet_r,m1_glfc,2,2,6,4,0.6744186046511628,0.7573989162150896
imagenet_r,m1_glfc,2,2,7,5,0.6810631229235881,0.7640683618174239
imagenet_r,m1_glfc,2,2,8,6,0.6777408637873754,0.759899958315965
imagenet_r,m1_glfc,2,2,9,7,0.6843853820598007,0.7674030846185911
imagenet_r,m1_glfc,2,3,3,0,0.503448275862069,0.5267471958584987
imagenet_r,m1_glfc,2,3,4,1,0.5448275862068965,0.5910267471958585
imagenet_r,m1_glfc,2,3,5,2,0.5724137931034483,0.6363244176013805
imagenet_r,m1_glfc,2,3,6,3,0.5896551724137931,0.6721311475409836
imagenet_r,m1_glfc,2,3,7,4,0.6344827586206897,0.7079378774805867
imagenet_r,m1_glfc,2,3,8,5,0.6448275862068965,0.7286453839516824
imagenet_r,m1_glfc,2,3,9,6,0.6344827586206897,0.7351164797238999
imagenet_r,m1_glfc,2,4,4,0,0.3611111111111111,0.403921568627451
imagenet_r,m1_glfc,2,4,5,1,0.4201388888888889,0.5111111111111111
imagenet_r,m1_glfc,2,4,6,2,0.5173611111111112,0.5738562091503268
imagenet_r,m1_glfc,2,4,7,3,0.5555555555555556,0.6183006535947713
imagenet_r,m1_glfc,2,4,8,4,0.5763888888888888,0.6405228758169934
imagenet_r,m1_glfc,2,4,9,5,0.6006944444444444,0.6636165577342048
imagenet_r,m1_glfc,2,5,5,0,0.5310344827586206,0.5454937473048728
imagenet_r,m1_glfc,2,5,6,1,0.5793103448275863,0.6239758516601983
imagenet_r,m1_glfc,2,5,7,2,0.6137931034482759,0.6739974126778784
imagenet_r,m1_glfc,2,5,8,3,0.6310344827586207,0.7003018542475204
imagenet_r,m1_glfc,2,5,9,4,0.6413793103448275,0.7179818887451488
imagenet_r,m1_glfc,2,6,6,0,0.48773006134969327,0.5384319754035357
imagenet_r,m1_glfc,2,6,7,1,0.5828220858895705,0.6295157571099155
imagenet_r,m1_glfc,2,6,8,2,0.6226993865030674,0.6729438893159109
imagenet_r,m1_glfc,2,6,9,3,0.6656441717791411,0.7063797079169869
imagenet_r,m1_glfc,2,7,7,0,0.4660493827160494,0.5142417244033872
imagenet_r,m1_glfc,2,7,8,1,0.5277777777777778,0.5977675134719015
imagenet_r,m1_glfc,2,7,9,2,0.5740740740740741,0.663972286374134
imagenet_r,m1_glfc,2,8,8,0,0.3753943217665615,0.4361198738170347
imagenet_r,m1_glfc,2,8,9,1,0.444794952681388,0.542981072555205
imagenet_r,m1_glfc,2,9,9,0,0.3892857142857143,0.4110813226094727
imagenet_r,m1_glfc,3,0,0,0,0.7463556851311953,0.7905109489051095
imagenet_r,m1_glfc,3,0,1,1,0.7142857142857143,0.75
imagenet_r,m1_glfc,3,0,2,2,0.7346938775510204,0.7737226277372263
imagenet_r,m1_glfc,3,0,3,3,0.760932944606414,0.801094890510949
imagenet_r,m1_glfc,3,0,4,4,0.7696793002915452,0.8131386861313868
imagenet_r,m1_glfc,3,0,5,5,0.7638483965014577,0.8083941605839416
imagenet_r,m1_glfc,3,0,6,6,0.760932944606414,0.8098540145985401
imagenet_r,m1_glfc,3,0,7,7,0.7405247813411079,0.801094890510949
imagenet_r,m1_glfc,3,0,8,8,0.7259475218658892,0.8025547445255474
imagenet_r,m1_glfc,3,0,9,9,0.7230320699708455,0.7916058394160584
imagenet_r,m1_glfc,3,1,1,0,0.5057034220532319,0.608922638822971
imagenet_r,m1_glfc,3,1,2,1,0.5665399239543726,0.6720455624110109
imagenet_r,m1_glfc,3,1,3,2,0.6539923954372624,0.7688656858092074
imagenet_r,m1_glfc,3,1,4,3,0.688212927756654,0.7978168011390603
imagenet_r,m1_glfc,3,1,5,4,0.7072243346007605,0.8220218319886095
imagenet_r,m1_glfc,3,1,6,5,0.6996197718631179,0.8158519221642145
imagenet_r,m1_glfc,3,1,7,6,0.6920152091254753,0.8201233981964879
imagenet_r,m1_glfc,3,1,8,7,0.6844106463878327,0.8220218319886095
imagenet_r,m1_glfc,3,1,9,8,0.6844106463878327,0.8201233981964879
imagenet_r,m1_glfc,3,2,2,0,0.4262295081967213,0.5336637752994631
imagenet_r,m1_glfc,3,2,3,1,0.5737704918032787,0.6774060305658819
imagenet_r,m1_glfc,3,2,4,2,0.5967213114754099,0.7154068566707972
imagenet_r,m1_glfc,3,2,5,3,0.6262295081967213,0.7422552664188352
imagenet_r,m1_glfc,3,2,6,4,0.6360655737704918,0.7488641057414291
imagenet_r,m1_glfc,3,2,7,5,0.6360655737704918,0.7534076827757125
imagenet_r,m1_glfc,3,2,8,6,0.6491803278688525,0.7496902106567535
imagenet_r,m1_glfc,3,2,9,7,0.6459016393442623,0.7587773647253201
imagenet_r,m1_glfc,3,3,3,0,0.509493670886076,0.5138668779714739
imagenet_r,m1_glfc,3,3,4,1,0.5664556962025317,0.5871632329635499
