dataset,method,family,attack,fpr,tpr,seed
cub200,m4_proto,F2,A1_LiRA,0.7575250258771913,0.9998905728511244,0
cub200,m4_proto,F2,A1_LiRA,0.7934096665797492,0.9998905728511244,0
cub200,m4_proto,F2,A1_LiRA,0.8309941949353395,0.9998905728511244,0
cub200,m4_proto,F2,A1_LiRA,0.8703591361485166,0.9998905728511244,0
cub200,m4_proto,F2,A1_LiRA,0.9115888299750827,0.9999452864255621,0
cub200,m4_proto,F2,A1_LiRA,0.9547716114208056,0.9999452864255621,0
cub200,m4_proto,F2,A1_LiRA,1.0,1.0,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0,0.0015303351927728687,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0001,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00010473708979594497,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00010969857978923841,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00011489510001873086,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00012033778407775893,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00012603829296797275,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0001320088400831418,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00013826221737646565,0.004739102532457916,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0001448118227674533,0.004788468183837686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00015167168884709225,0.004788468183837686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00015885651294280528,0.004788468183837686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0001663816886076129,0.004788468183837686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00017426333860096508,0.004788468183837686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00018251834943190426,0.004788468183837686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00019116440753857018,0.004788468183837686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00020022003718155845,0.005380856000394925,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00020970464013232327,0.005380856000394925,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0002196385372416547,0.005380856000394925,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0002300430119772917,0.005380856000394925,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00024094035602395243,0.005380856000394925,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0002523539170434766,0.005430221651774695,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00026430814869741055,0.005430221651774695,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00027682866303920667,0.005430221651774695,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0002899422853882875,0.005923878165572395,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0003036771118035457,0.005923878165572395,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0003180625692794119,0.005923878165572395,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00033312947879346737,0.005923878165572395,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0003489101213406774,0.0069605568445475635,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00036543830709572547,0.0069605568445475635,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0003827494478516311,0.0069605568445475635,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0004008806328898465,0.0070592881473071035,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.000419870708444391,0.0070592881473071035,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00043976036093027214,0.0075529446611048035,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00046059220411451035,0.0075529446611048035,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00048241087041653687,0.009132645505257442,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0005052631065335679,0.009132645505257442,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0005291978735958442,0.009132645505257442,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0005542664520663107,0.009330108110776522,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0005805225516094895,0.009675667670434911,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0006080224261649427,0.009675667670434911,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0006368249944718586,0.009725033321814682,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0006669919663030121,0.009725033321814682,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0006985879746785249,0.010070592881473071,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0007316807143427193,0.01031742113837192,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0007663410868007462,0.01031742113837192,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0008026433522257174,0.01165029372562571,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0008406652885618325,0.01184775633114479,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0008804883581643465,0.01209458458804364,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0009221978823334322,0.012637606753221108,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0009658832241158709,0.012884435010119958,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.001011637979766207,0.012884435010119958,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.001059560179277616,0.014316038900133287,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0011097524964120721,0.014760329762551217,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0011623224686798518,0.014957792368070297,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.001217382727739662,0.014957792368070297,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0012750512407130128,0.015500814533247767,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0013354515629298987,0.015846374092906155,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0013987131026472386,0.016043836698425237,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0014649713983072847,0.016833687120501557,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0015343684089300133,0.017524806239818336,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0016070528182616384,0.018117194056375574,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0016831803533309566,0.018857678827072122,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.001762914118095948,0.019055141432591204,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0018464249428955426,0.019203238386730513,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0019338917504552321,0.02033864836846522,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0020255019392306666,0.020437379671224762,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00212145178491063,0.02157278965295947,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.002221946860939524,0.02226390877227625,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0023272024789604074,0.02320185614849188,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.002437444150122222,0.023892975267808658,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0025529080682395165,0.024139803524707508,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0026738416158399465,0.02542331046058153,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.002800503894183631,0.026065063928518536,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0029331662783900424,0.026509354790936468,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.003072112998861759,0.026953645653354397,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0032176417502507355,0.027249839561633016,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.003370064329271928,0.028286518240608186,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00352970730273065,0.029076368662684503,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0036969127071950283,0.029619390827861972,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.003872038781812557,0.030902897763735993,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.004055460735840828,0.03277879251616725,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0042475715525368985,0.03386483684652219,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.004448782831127585,0.03440785901169966,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.004659525668664682,0.03490151552549736,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.004880251583654433,0.03628375376413092,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.005111433483440166,0.03657994767240954,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0053535666774107244,0.03751789504862517,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.005607169938205458,0.03781408895690379,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.005872786613189483,0.03880140198449918,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.006150985788580504,0.0395912524065755,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00644236350872137,0.041713975415905616,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.006747544053110693,0.042948116700399865,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0070671812739274914,0.04413289233351434,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.007401959996915644,0.04556449622352767,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.007752597488629464,0.046848003159401685,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.008119844993184008,0.04926692007701042,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.008504489341802677,0.05005677049908674,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.00890735463861044,0.052673150022214545,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.009329304026284686,0.055190798242582814,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.009771241535346501,0.0570173273436343,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.010234114021054527,0.0584982968850274,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.010718913192051276,0.05983116947228119,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.011226677735108135,0.06220072073851014,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.01175849554052157,0.06422471244508071,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.012315506032928261,0.06570568198647381,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.01289890261253308,0.06812459890408254,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.013509935211980266,0.06995112800513403,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.01414991297434576,0.0724687762255023,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.014820207057988586,0.07380164881275608,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.01552225357427048,0.07671422224416251,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.016257556664437952,0.07898504220763193,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.017027691722258997,0.0819963469417979,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.017834308769319095,0.08451399516216616,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.01867913599020783,0.08732783729081305,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.01956398343517065,0.08974675420842178,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.020490746898158482,0.09172138026361258,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.021461411978584036,0.09330108110776522,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.02247805833548725,0.09571999802537394,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.02354286414322418,0.09863257145678037,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.024658110758226038,0.10189070444784519,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.025826187606826773,0.104507083970973,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.027049597304631343,0.10801204521893666,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.02833096101839324,0.11077652169620378,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.029673024081888696,0.11457767685244606,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.03107866187782014,0.11872439156834674,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0325508859983506,0.12163696499975317,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.03409285069746811,0.12514192624771683,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.03570785964900463,0.13042405094535223,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.03739937302478798,0.1350644221750506,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.039171014908092605,0.13856938342301425,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.04102658105827194,0.14158068815718022,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.04297004704320839,0.1480475884879301,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.04500557675700498,0.152144937552451,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.047137531341167244,0.15698277138766847,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.049370478528390035,0.1605370982870119,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.05170920242896761,0.1667571703608629,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.054158713780794704,0.17159500419608037,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.05672426068491978,0.17648220368267759,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.05941133984965034,0.1819124253344523,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.06222570836730231,0.18675025916966975,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.06517339604882427,0.19336525645455893,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.06826071834272386,0.19874611245495385,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.07149428986597577,0.20368267759293085,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.07488103857590023,0.21000148096954138,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.07842822061337681,0.21676457520856987,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.0821434358491943,0.22303401293380065,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.086034644166845,0.2296983758700696,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.09011018251665019,0.23675766401737672,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.09437878277775381,0.24342202695364565,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.09884959046625587,0.2502344868440539,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.10353218432956626,0.25798489411067776,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.1084365968689611,0.26652515179937797,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.11357333583431052,0.2741768277632423,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.11895340673703195,0.2843461519474749,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.12458833642950082,0.2935775287554919,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.1304901978014403,0.30192032383867307,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.13667163564620075,0.3109048723897912,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.14314589375234785,0.322110875252999,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.14992684327860456,0.33114478945549686,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.15702901247293774,0.3405736288690329,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.16446761779946645,0.35187836303500025,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.17225859653987874,0.3619983215678531,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.18041864093920718,0.3733030557338204,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.18896523396912096,0.3840154020832305,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.19791668678535573,0.3959618897171348,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.2072921779595372,0.4074640864886212,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.21711179456945054,0.41985486498494345,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.22739657523579276,0.43367724737127905,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.23816855519761582,0.44641358542725973,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.24945081352303167,0.45944611739151897,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.2612675225563329,0.47228118675025915,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.27364399970746717,0.4847213308979612,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.286606761694825,0.5008145332477663,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.3001835813575589,0.5166609073406724,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.31440354715915003,0.5334945944611739,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.3292971255097151,0.5486498494347632,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.34489622604057596,0.5676556252159747,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.36123426997094304,0.5843905810337168,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.3783462617131929,0.600631880337661,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.3962688638701478,0.6196376561188724,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.41504047578504766,0.6385447005973244,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.43470131581250265,0.6568593572592191,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.4552935074866948,0.6760625956459495,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.47686116977144694,0.693340573628869,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.499450511585514,0.713728587648714,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.5231099308056264,0.7335735795033815,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.5478901179593945,0.7540109591746063,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.5738441648302393,0.7739053166806537,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.6010276782070382,0.7931579207187639,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.6294988990221888,0.8124105247568741,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.6593188271333549,0.8322061509601619,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.6905513520162331,0.8550130818976156,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.7232633896483533,0.8747099767981439,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.7575250258771913,0.8955916473317865,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.7934096665797492,0.9155353704892136,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.8309941949353395,0.9384903983808066,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.8703591361485166,0.9585328528409932,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.9115888299750827,0.9761563903835712,0
cub200,m5_hybrid_replay,F1,A1_LiRA,0.9547716114208056,0.9912129140544009,0
cub200,m5_hybrid_replay,F1,A1_LiRA,1.0,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0001,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00010473708979594497,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00010969857978923841,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00011489510001873086,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00012033778407775893,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00012603829296797275,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0001320088400831418,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00013826221737646565,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0001448118227674533,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00015167168884709225,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00015885651294280528,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0001663816886076129,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00017426333860096508,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00018251834943190426,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00019116440753857018,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00020022003718155845,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00020970464013232327,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0002196385372416547,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0002300430119772917,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00024094035602395243,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0002523539170434766,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00026430814869741055,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00027682866303920667,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0002899422853882875,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0003036771118035457,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0003180625692794119,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00033312947879346737,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0003489101213406774,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00036543830709572547,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0003827494478516311,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0004008806328898465,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.000419870708444391,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00043976036093027214,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00046059220411451035,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00048241087041653687,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0005052631065335679,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0005291978735958442,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0005542664520663107,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0005805225516094895,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0006080224261649427,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0006368249944718586,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0006669919663030121,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0006985879746785249,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0007316807143427193,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0007663410868007462,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0008026433522257174,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0008406652885618325,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0008804883581643465,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0009221978823334322,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0009658832241158709,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.001011637979766207,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.001059560179277616,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0011097524964120721,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0011623224686798518,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.001217382727739662,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0012750512407130128,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0013354515629298987,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0013987131026472386,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0014649713983072847,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0015343684089300133,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0016070528182616384,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0016831803533309566,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.001762914118095948,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0018464249428955426,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0019338917504552321,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0020255019392306666,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00212145178491063,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.002221946860939524,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0023272024789604074,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.002437444150122222,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0025529080682395165,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0026738416158399465,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.002800503894183631,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0029331662783900424,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.003072112998861759,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0032176417502507355,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.003370064329271928,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00352970730273065,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0036969127071950283,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.003872038781812557,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.004055460735840828,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0042475715525368985,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.004448782831127585,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.004659525668664682,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.004880251583654433,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.005111433483440166,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0053535666774107244,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.005607169938205458,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.005872786613189483,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.006150985788580504,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00644236350872137,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.006747544053110693,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.0070671812739274914,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.007401959996915644,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.007752597488629464,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.008119844993184008,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.008504489341802677,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.00890735463861044,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.009329304026284686,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.009771241535346501,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.010234114021054527,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.010718913192051276,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.011226677735108135,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.01175849554052157,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.012315506032928261,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.01289890261253308,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.013509935211980266,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.01414991297434576,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.014820207057988586,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.01552225357427048,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.016257556664437952,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.017027691722258997,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.017834308769319095,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.01867913599020783,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.01956398343517065,1.0,0
cub200,m8_analytic,F5,A1_LiRA,0.020490746898158482,1.0,0
