dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
cifar100,m5_hybrid_replay,1,4,9,5,0.783,0.7795
cifar100,m5_hybrid_replay,1,5,5,0,0.883,0.86975
cifar100,m5_hybrid_replay,1,5,6,1,0.825,0.8335
cifar100,m5_hybrid_replay,1,5,7,2,0.866,0.851
cifar100,m5_hybrid_replay,1,5,8,3,0.826,0.8185
cifar100,m5_hybrid_replay,1,5,9,4,0.818,0.826
cifar100,m5_hybrid_replay,1,6,6,0,0.85,0.846
cifar100,m5_hybrid_replay,1,6,7,1,0.863,0.8425
cifar100,m5_hybrid_replay,1,6,8,2,0.881,0.868
cifar100,m5_hybrid_replay,1,6,9,3,0.873,0.8705
cifar100,m5_hybrid_replay,1,7,7,0,0.871,0.87175
cifar100,m5_hybrid_replay,1,7,8,1,0.807,0.81225
cifar100,m5_hybrid_replay,1,7,9,2,0.83,0.84225
cifar100,m5_hybrid_replay,1,8,8,0,0.788,0.80775
cifar100,m5_hybrid_replay,1,8,9,1,0.804,0.817
cifar100,m5_hybrid_replay,1,9,9,0,0.829,0.84725
cifar100,m5_hybrid_replay,2,0,0,0,0.952,0.95
cifar100,m5_hybrid_replay,2,0,1,1,0.916,0.91225
cifar100,m5_hybrid_replay,2,0,2,2,0.925,0.9295
cifar100,m5_hybrid_replay,2,0,3,3,0.886,0.89325
cifar100,m5_hybrid_replay,2,0,4,4,0.859,0.866
cifar100,m5_hybrid_replay,2,0,5,5,0.883,0.88975
cifar100,m5_hybrid_replay,2,0,6,6,0.88,0.88975
cifar100,m5_hybrid_replay,2,0,7,7,0.886,0.88275
cifar100,m5_hybrid_replay,2,0,8,8,0.896,0.8955
cifar100,m5_hybrid_replay,2,0,9,9,0.797,0.8075
cifar100,m5_hybrid_replay,2,1,1,0,0.896,0.9025
cifar100,m5_hybrid_replay,2,1,2,1,0.816,0.83325
cifar100,m5_hybrid_replay,2,1,3,2,0.883,0.89025
cifar100,m5_hybrid_replay,2,1,4,3,0.873,0.8915
cifar100,m5_hybrid_replay,2,1,5,4,0.882,0.899
cifar100,m5_hybrid_replay,2,1,6,5,0.885,0.901
cifar100,m5_hybrid_replay,2,1,7,6,0.887,0.90125
cifar100,m5_hybrid_replay,2,1,8,7,0.872,0.88225
cifar100,m5_hybrid_replay,2,1,9,8,0.881,0.89175
cifar100,m5_hybrid_replay,2,2,2,0,0.839,0.84975
cifar100,m5_hybrid_replay,2,2,3,1,0.875,0.8905
cifar100,m5_hybrid_replay,2,2,4,2,0.819,0.82675
cifar100,m5_hybrid_replay,2,2,5,3,0.833,0.8445
cifar100,m5_hybrid_replay,2,2,6,4,0.83,0.847
cifar100,m5_hybrid_replay,2,2,7,5,0.841,0.8585
cifar100,m5_hybrid_replay,2,2,8,6,0.804,0.8195
cifar100,m5_hybrid_replay,2,2,9,7,0.81,0.8255
cifar100,m5_hybrid_replay,2,3,3,0,0.897,0.9005
cifar100,m5_hybrid_replay,2,3,4,1,0.859,0.8635
cifar100,m5_hybrid_replay,2,3,5,2,0.879,0.88075
cifar100,m5_hybrid_replay,2,3,6,3,0.827,0.82875
cifar100,m5_hybrid_replay,2,3,7,4,0.852,0.84975
cifar100,m5_hybrid_replay,2,3,8,5,0.859,0.85675
cifar100,m5_hybrid_replay,2,3,9,6,0.825,0.827
cifar100,m5_hybrid_replay,2,4,4,0,0.9,0.90525
cifar100,m5_hybrid_replay,2,4,5,1,0.711,0.72075
cifar100,m5_hybrid_replay,2,4,6,2,0.821,0.81575
cifar100,m5_hybrid_replay,2,4,7,3,0.817,0.81775
cifar100,m5_hybrid_replay,2,4,8,4,0.85,0.84375
cifar100,m5_hybrid_replay,2,4,9,5,0.84,0.83775
cifar100,m5_hybrid_replay,2,5,5,0,0.875,0.8995
cifar100,m5_hybrid_replay,2,5,6,1,0.834,0.86825
cifar100,m5_hybrid_replay,2,5,7,2,0.848,0.86425
cifar100,m5_hybrid_replay,2,5,8,3,0.826,0.84525
cifar100,m5_hybrid_replay,2,5,9,4,0.828,0.84975
cifar100,m5_hybrid_replay,2,6,6,0,0.885,0.8905
cifar100,m5_hybrid_replay,2,6,7,1,0.89,0.89225
cifar100,m5_hybrid_replay,2,6,8,2,0.865,0.86175
cifar100,m5_hybrid_replay,2,6,9,3,0.869,0.8705
cifar100,m5_hybrid_replay,2,7,7,0,0.849,0.855
cifar100,m5_hybrid_replay,2,7,8,1,0.855,0.8665
cifar100,m5_hybrid_replay,2,7,9,2,0.876,0.8795
cifar100,m5_hybrid_replay,2,8,8,0,0.853,0.87275
cifar100,m5_hybrid_replay,2,8,9,1,0.861,0.8745
cifar100,m5_hybrid_replay,2,9,9,0,0.863,0.86575
cifar100,m5_hybrid_replay,3,0,0,0,0.953,0.95
cifar100,m5_hybrid_replay,3,0,1,1,0.895,0.906
cifar100,m5_hybrid_replay,3,0,2,2,0.917,0.9215
cifar100,m5_hybrid_replay,3,0,3,3,0.858,0.8715
cifar100,m5_hybrid_replay,3,0,4,4,0.895,0.90525
cifar100,m5_hybrid_replay,3,0,5,5,0.892,0.89525
cifar100,m5_hybrid_replay,3,0,6,6,0.899,0.89875
cifar100,m5_hybrid_replay,3,0,7,7,0.878,0.89025
cifar100,m5_hybrid_replay,3,0,8,8,0.881,0.89125
cifar100,m5_hybrid_replay,3,0,9,9,0.834,0.85375
cifar100,m5_hybrid_replay,3,1,1,0,0.924,0.9285
cifar100,m5_hybrid_replay,3,1,2,1,0.884,0.88725
cifar100,m5_hybrid_replay,3,1,3,2,0.868,0.87325
cifar100,m5_hybrid_replay,3,1,4,3,0.832,0.8355
cifar100,m5_hybrid_replay,3,1,5,4,0.866,0.87
cifar100,m5_hybrid_replay,3,1,6,5,0.85,0.8565
cifar100,m5_hybrid_replay,3,1,7,6,0.855,0.85525
cifar100,m5_hybrid_replay,3,1,8,7,0.852,0.8525
cifar100,m5_hybrid_replay,3,1,9,8,0.816,0.82825
cifar100,m5_hybrid_replay,3,2,2,0,0.899,0.914
cifar100,m5_hybrid_replay,3,2,3,1,0.909,0.93025
cifar100,m5_hybrid_replay,3,2,4,2,0.809,0.83375
cifar100,m5_hybrid_replay,3,2,5,3,0.864,0.8855
cifar100,m5_hybrid_replay,3,2,6,4,0.859,0.889
cifar100,m5_hybrid_replay,3,2,7,5,0.863,0.897
cifar100,m5_hybrid_replay,3,2,8,6,0.878,0.90275
cifar100,m5_hybrid_replay,3,2,9,7,0.884,0.90675
cifar100,m5_hybrid_replay,3,3,3,0,0.899,0.915
cifar100,m5_hybrid_replay,3,3,4,1,0.851,0.85825
cifar100,m5_hybrid_replay,3,3,5,2,0.849,0.86
cifar100,m5_hybrid_replay,3,3,6,3,0.866,0.87775
cifar100,m5_hybrid_replay,3,3,7,4,0.84,0.84175
cifar100,m5_hybrid_replay,3,3,8,5,0.848,0.85775
cifar100,m5_hybrid_replay,3,3,9,6,0.84,0.84425
cifar100,m5_hybrid_replay,3,4,4,0,0.804,0.81225
cifar100,m5_hybrid_replay,3,4,5,1,0.816,0.81525
cifar100,m5_hybrid_replay,3,4,6,2,0.802,0.81975
cifar100,m5_hybrid_replay,3,4,7,3,0.818,0.83525
cifar100,m5_hybrid_replay,3,4,8,4,0.807,0.81425
cifar100,m5_hybrid_replay,3,4,9,5,0.82,0.8335
cifar100,m5_hybrid_replay,3,5,5,0,0.87,0.8775
cifar100,m5_hybrid_replay,3,5,6,1,0.875,0.8815
cifar100,m5_hybrid_replay,3,5,7,2,0.818,0.82675
cifar100,m5_hybrid_replay,3,5,8,3,0.824,0.83975
cifar100,m5_hybrid_replay,3,5,9,4,0.833,0.8475
cifar100,m5_hybrid_replay,3,6,6,0,0.814,0.82325
cifar100,m5_hybrid_replay,3,6,7,1,0.814,0.82525
cifar100,m5_hybrid_replay,3,6,8,2,0.853,0.858
cifar100,m5_hybrid_replay,3,6,9,3,0.863,0.861
cifar100,m5_hybrid_replay,3,7,7,0,0.932,0.922
cifar100,m5_hybrid_replay,3,7,8,1,0.926,0.9185
cifar100,m5_hybrid_replay,3,7,9,2,0.932,0.92675
cifar100,m5_hybrid_replay,3,8,8,0,0.792,0.7905
cifar100,m5_hybrid_replay,3,8,9,1,0.719,0.73275
cifar100,m5_hybrid_replay,3,9,9,0,0.821,0.825
cifar100,m5_hybrid_replay,4,0,0,0,0.9,0.9125
cifar100,m5_hybrid_replay,4,0,1,1,0.876,0.89025
cifar100,m5_hybrid_replay,4,0,2,2,0.896,0.90275
cifar100,m5_hybrid_replay,4,0,3,3,0.909,0.9145
cifar100,m5_hybrid_replay,4,0,4,4,0.78,0.79875
cifar100,m5_hybrid_replay,4,0,5,5,0.846,0.8555
cifar100,m5_hybrid_replay,4,0,6,6,0.844,0.8585
cifar100,m5_hybrid_replay,4,0,7,7,0.841,0.86075
cifar100,m5_hybrid_replay,4,0,8,8,0.836,0.85475
cifar100,m5_hybrid_replay,4,0,9,9,0.863,0.8765
cifar100,m5_hybrid_replay,4,1,1,0,0.941,0.9505
cifar100,m5_hybrid_replay,4,1,2,1,0.805,0.8185
cifar100,m5_hybrid_replay,4,1,3,2,0.833,0.8485
cifar100,m5_hybrid_replay,4,1,4,3,0.868,0.8755
cifar100,m5_hybrid_replay,4,1,5,4,0.847,0.86425
cifar100,m5_hybrid_replay,4,1,6,5,0.841,0.85825
cifar100,m5_hybrid_replay,4,1,7,6,0.765,0.786
cifar100,m5_hybrid_replay,4,1,8,7,0.803,0.818
cifar100,m5_hybrid_replay,4,1,9,8,0.829,0.851
cifar100,m5_hybrid_replay,4,2,2,0,0.892,0.912
cifar100,m5_hybrid_replay,4,2,3,1,0.912,0.9255
cifar100,m5_hybrid_replay,4,2,4,2,0.911,0.92825
cifar100,m5_hybrid_replay,4,2,5,3,0.898,0.90825
cifar100,m5_hybrid_replay,4,2,6,4,0.9,0.9035
cifar100,m5_hybrid_replay,4,2,7,5,0.901,0.91175
cifar100,m5_hybrid_replay,4,2,8,6,0.898,0.91275
cifar100,m5_hybrid_replay,4,2,9,7,0.886,0.8985
cifar100,m5_hybrid_replay,4,3,3,0,0.915,0.916
cifar100,m5_hybrid_replay,4,3,4,1,0.89,0.899
cifar100,m5_hybrid_replay,4,3,5,2,0.903,0.908
cifar100,m5_hybrid_replay,4,3,6,3,0.895,0.90325
cifar100,m5_hybrid_replay,4,3,7,4,0.89,0.9025
cifar100,m5_hybrid_replay,4,3,8,5,0.892,0.89625
cifar100,m5_hybrid_replay,4,3,9,6,0.881,0.8945
cifar100,m5_hybrid_replay,4,4,4,0,0.919,0.9175
cifar100,m5_hybrid_replay,4,4,5,1,0.906,0.8855
cifar100,m5_hybrid_replay,4,4,6,2,0.928,0.9155
cifar100,m5_hybrid_replay,4,4,7,3,0.899,0.895
cifar100,m5_hybrid_replay,4,4,8,4,0.916,0.9085
cifar100,m5_hybrid_replay,4,4,9,5,0.892,0.90025
cifar100,m5_hybrid_replay,4,5,5,0,0.888,0.88875
cifar100,m5_hybrid_replay,4,5,6,1,0.855,0.8535
cifar100,m5_hybrid_replay,4,5,7,2,0.858,0.85
cifar100,m5_hybrid_replay,4,5,8,3,0.853,0.8515
cifar100,m5_hybrid_replay,4,5,9,4,0.846,0.84375
cifar100,m5_hybrid_replay,4,6,6,0,0.865,0.87675
cifar100,m5_hybrid_replay,4,6,7,1,0.84,0.85475
cifar100,m5_hybrid_replay,4,6,8,2,0.844,0.862
cifar100,m5_hybrid_replay,4,6,9,3,0.866,0.87675
cifar100,m5_hybrid_replay,4,7,7,0,0.874,0.87225
cifar100,m5_hybrid_replay,4,7,8,1,0.806,0.79975
cifar100,m5_hybrid_replay,4,7,9,2,0.812,0.816
cifar100,m5_hybrid_replay,4,8,8,0,0.817,0.8285
cifar100,m5_hybrid_replay,4,8,9,1,0.848,0.86075
cifar100,m5_hybrid_replay,4,9,9,0,0.785,0.78375
