dataset,method,family,elapsed,auc,auc_ci_lo,auc_ci_hi,tpr1,tpr1_ci_lo,tpr1_ci_hi,tpr01,tpr01_ci_lo,tpr01_ci_hi,n_seeds,n_shadows,view,identical_by_construction
cub200,m2_target,F1,5,0.8878221189837835,0.8782168570352851,0.8976709538235165,0.31056214174048985,0.28367685864079784,0.3421348706397387,0.1379136268890047,0.10722606453094026,0.1595653185545371,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m2_target,F1,5,0.8878221189837835,0.8782168570352851,0.8976709538235165,0.31056214174048985,0.28367685864079784,0.3421348706397387,0.1379136268890047,0.10722606453094026,0.1595653185545371,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m2_target,F1,6,0.896285618920346,0.8870241616707766,0.905402862641385,0.328784523189161,0.30242446968467723,0.3558744070815664,0.14884054194893173,0.11662727174709317,0.17589018586348404,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m2_target,F1,6,0.896285618920346,0.8870241616707766,0.905402862641385,0.328784523189161,0.30242446968467723,0.3558744070815664,0.14884054194893173,0.11662727174709317,0.17589018586348404,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m2_target,F1,6,0.896285618920346,0.8870241616707766,0.905402862641385,0.328784523189161,0.30242446968467723,0.3558744070815664,0.14884054194893173,0.11662727174709317,0.17589018586348404,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m3_fot,F1,0,0.680472826328614,0.6649295228680601,0.6979075200618753,0.06224797975675455,0.05238707617749178,0.0737024149717336,0.015443637254101706,0.01067077555560649,0.02100482056395572,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m3_fot,F1,0,0.680472826328614,0.6649295228680601,0.6979075200618753,0.06224797975675455,0.05238707617749178,0.0737024149717336,0.015443637254101706,0.01067077555560649,0.02100482056395572,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m3_fot,F1,0,0.680472826328614,0.6649295228680601,0.6979075200618753,0.06224797975675455,0.05238707617749178,0.0737024149717336,0.015443637254101706,0.01067077555560649,0.02100482056395572,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m3_fot,F1,1,0.691715003818654,0.6758729666073674,0.7084693537536708,0.06693331156640274,0.05444380707568589,0.08203553338961163,0.010023671537017387,0.004852638653572893,0.015261634687406898,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m3_fot,F1,1,0.691715003818654,0.6758729666073674,0.7084693537536708,0.06693331156640274,0.05444380707568589,0.08203553338961163,0.010023671537017387,0.004852638653572893,0.015261634687406898,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m3_fot,F1,1,0.691715003818654,0.6758729666073674,0.7084693537536708,0.06693331156640274,0.05444380707568589,0.08203553338961163,0.010023671537017387,0.004852638653572893,0.015261634687406898,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m3_fot,F1,2,0.7001726445536359,0.6825954222838224,0.7190583426869669,0.07134111501101952,0.05910326876367817,0.08439025429307166,0.009762468369928985,0.004795667818186772,0.013925549399431345,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m3_fot,F1,2,0.7001726445536359,0.6825954222838224,0.7190583426869669,0.07134111501101952,0.05910326876367817,0.08439025429307166,0.009762468369928985,0.004795667818186772,0.013925549399431345,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m3_fot,F1,2,0.7001726445536359,0.6825954222838224,0.7190583426869669,0.07134111501101952,0.05910326876367817,0.08439025429307166,0.009762468369928985,0.004795667818186772,0.013925549399431345,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m3_fot,F1,3,0.7093013917155232,0.691761103286177,0.7300032249314232,0.0758305444453514,0.06321651981094512,0.09046270603839461,0.00958289119255571,0.00421688249846994,0.01576638131946704,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m3_fot,F1,3,0.7093013917155232,0.691761103286177,0.7300032249314232,0.0758305444453514,0.06321651981094512,0.09046270603839461,0.00958289119255571,0.00421688249846994,0.01576638131946704,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m3_fot,F1,3,0.7093013917155232,0.691761103286177,0.7300032249314232,0.0758305444453514,0.06321651981094512,0.09046270603839461,0.00958289119255571,0.00421688249846994,0.01576638131946704,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m3_fot,F1,4,0.7183060644646757,0.7010864927249966,0.7397458461046044,0.0812341849644927,0.06752245494462228,0.09681073438802652,0.009893069953473187,0.00432555730242543,0.017133993410989277,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m3_fot,F1,4,0.7183060644646757,0.7010864927249966,0.7397458461046044,0.0812341849644927,0.06752245494462228,0.09681073438802652,0.009893069953473187,0.00432555730242543,0.017133993410989277,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m3_fot,F1,4,0.7183060644646757,0.7010864927249966,0.7397458461046044,0.0812341849644927,0.06752245494462228,0.09681073438802652,0.009893069953473187,0.00432555730242543,0.017133993410989277,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m3_fot,F1,5,0.725879470663025,0.7081908126699513,0.7476987844483166,0.0852828340543629,0.071310156289284,0.10309972357204826,0.011231736184801241,0.004343147196088169,0.019968137951712726,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m3_fot,F1,5,0.725879470663025,0.7081908126699513,0.7476987844483166,0.0852828340543629,0.071310156289284,0.10309972357204826,0.011231736184801241,0.004343147196088169,0.019968137951712726,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m3_fot,F1,5,0.725879470663025,0.7081908126699513,0.7476987844483166,0.0852828340543629,0.071310156289284,0.10309972357204826,0.011231736184801241,0.004343147196088169,0.019968137951712726,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m3_fot,F1,6,0.7315587916759787,0.7138059420002725,0.7532251021674374,0.09044159660435883,0.07513524937286904,0.10996532044266179,0.010741980246510489,0.004211834359172233,0.020289242340553237,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m3_fot,F1,6,0.7315587916759787,0.7138059420002725,0.7532251021674374,0.09044159660435883,0.07513524937286904,0.10996532044266179,0.010741980246510489,0.004211834359172233,0.020289242340553237,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m3_fot,F1,6,0.7315587916759787,0.7138059420002725,0.7532251021674374,0.09044159660435883,0.07513524937286904,0.10996532044266179,0.010741980246510489,0.004211834359172233,0.020289242340553237,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m4_proto,F2,0,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m4_proto,F2,1,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m4_proto,F2,2,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m4_proto,F2,3,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m4_proto,F2,4,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m4_proto,F2,5,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m4_proto,F2,6,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m4_proto,F2,0,0.9995468107509874,0.9993251650138342,0.9997274664913732,0.9958678431584835,0.9931401330822065,0.9977057891944772,0.9694328659845901,0.9511312912626977,0.9856303370749017,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m4_proto,F2,1,0.9995468107509874,0.9993251650138342,0.9997274664913732,0.9958678431584835,0.9931401330822065,0.9977057891944772,0.9694328659845901,0.9511312912626977,0.9856303370749017,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m4_proto,F2,2,0.9995468107509874,0.9993251650138342,0.9997274664913732,0.9958678431584835,0.9931401330822065,0.9977057891944772,0.9694328659845901,0.9511312912626977,0.9856303370749017,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m4_proto,F2,3,0.9995468107509874,0.9993251650138342,0.9997274664913732,0.9958678431584835,0.9931401330822065,0.9977057891944772,0.9694328659845901,0.9511312912626977,0.9856303370749017,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m4_proto,F2,4,0.9995468107509874,0.9993251650138342,0.9997274664913732,0.9958678431584835,0.9931401330822065,0.9977057891944772,0.9694328659845901,0.9511312912626977,0.9856303370749017,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m4_proto,F2,5,0.9995468107509874,0.9993251650138342,0.9997274664913732,0.9958678431584835,0.9931401330822065,0.9977057891944772,0.9694328659845901,0.9511312912626977,0.9856303370749017,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m4_proto,F2,6,0.9995468107509874,0.9993251650138342,0.9997274664913732,0.9958678431584835,0.9931401330822065,0.9977057891944772,0.9694328659845901,0.9511312912626977,0.9856303370749017,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m4_proto,F2,0,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m4_proto,F2,1,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m4_proto,F2,2,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m4_proto,F2,3,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m4_proto,F2,4,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m4_proto,F2,5,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m4_proto,F2,6,0.9889042539208681,0.986447708660362,0.9909540345368026,0.832434802377318,0.8077790707525885,0.8576444939227216,0.64785164496119,0.6041608275246018,0.690191728615954,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m5_hybrid_replay,F1,0,0.672529006305274,0.6620317681889344,0.6841459631849258,0.06357618053743803,0.054200546484027674,0.07197189063750817,0.015849204278632924,0.012507471304098149,0.02078812231526277,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m5_hybrid_replay,F1,0,0.672529006305274,0.6620317681889344,0.6841459631849258,0.06357618053743803,0.054200546484027674,0.07197189063750817,0.015849204278632924,0.012507471304098149,0.02078812231526277,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m5_hybrid_replay,F1,0,0.672529006305274,0.6620317681889344,0.6841459631849258,0.06357618053743803,0.054200546484027674,0.07197189063750817,0.015849204278632924,0.012507471304098149,0.02078812231526277,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m5_hybrid_replay,F1,1,0.7287681451191236,0.7191874833100005,0.7391148779836193,0.09737803287242369,0.08897063947977135,0.10670892065669256,0.022387816331854944,0.01170902982093088,0.029378038328993474,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m5_hybrid_replay,F1,1,0.7287681451191236,0.7191874833100005,0.7391148779836193,0.09737803287242369,0.08897063947977135,0.10670892065669256,0.022387816331854944,0.01170902982093088,0.029378038328993474,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m5_hybrid_replay,F1,1,0.7287681451191236,0.7191874833100005,0.7391148779836193,0.09737803287242369,0.08897063947977135,0.10670892065669256,0.022387816331854944,0.01170902982093088,0.029378038328993474,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m5_hybrid_replay,F1,2,0.7686478124600129,0.7581305504700316,0.7798716617558858,0.13292460213931645,0.11993475599830844,0.14603806888802015,0.03991651447951996,0.027588471012356956,0.04931950544220745,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m5_hybrid_replay,F1,2,0.7686478124600129,0.7581305504700316,0.7798716617558858,0.13292460213931645,0.11993475599830844,0.14603806888802015,0.03991651447951996,0.027588471012356956,0.04931950544220745,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m5_hybrid_replay,F1,2,0.7686478124600129,0.7581305504700316,0.7798716617558858,0.13292460213931645,0.11993475599830844,0.14603806888802015,0.03991651447951996,0.027588471012356956,0.04931950544220745,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m5_hybrid_replay,F1,3,0.8004637585880982,0.7884320905947075,0.8129757629021441,0.16387294547351944,0.1439399037788635,0.18521670565880455,0.05852139316462301,0.04083463587101715,0.0778158118409,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m5_hybrid_replay,F1,3,0.8004637585880982,0.7884320905947075,0.8129757629021441,0.16387294547351944,0.1439399037788635,0.18521670565880455,0.05852139316462301,0.04083463587101715,0.0778158118409,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m5_hybrid_replay,F1,3,0.8004637585880982,0.7884320905947075,0.8129757629021441,0.16387294547351944,0.1439399037788635,0.18521670565880455,0.05852139316462301,0.04083463587101715,0.0778158118409,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m5_hybrid_replay,F1,4,0.8223190546597695,0.8095651064317819,0.835385464349219,0.19764218627706756,0.17427591807723516,0.22565349264187817,0.07719149491260109,0.056634418922307195,0.10581253412681384,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m5_hybrid_replay,F1,4,0.8223190546597695,0.8095651064317819,0.835385464349219,0.19764218627706756,0.17427591807723516,0.22565349264187817,0.07719149491260109,0.056634418922307195,0.10581253412681384,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m5_hybrid_replay,F1,4,0.8223190546597695,0.8095651064317819,0.835385464349219,0.19764218627706756,0.17427591807723516,0.22565349264187817,0.07719149491260109,0.056634418922307195,0.10581253412681384,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m5_hybrid_replay,F1,5,0.840160761799452,0.827782817408092,0.8527855797777653,0.23198212888077224,0.2043845500254797,0.2612275608855264,0.09848682494129925,0.07742793510408552,0.1286166381904223,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m5_hybrid_replay,F1,5,0.840160761799452,0.827782817408092,0.8527855797777653,0.23198212888077224,0.2043845500254797,0.2612275608855264,0.09848682494129925,0.07742793510408552,0.1286166381904223,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m5_hybrid_replay,F1,5,0.840160761799452,0.827782817408092,0.8527855797777653,0.23198212888077224,0.2043845500254797,0.2612275608855264,0.09848682494129925,0.07742793510408552,0.1286166381904223,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m5_hybrid_replay,F1,6,0.8543641741052883,0.8424055120702235,0.8665177971824116,0.2613814244716932,0.23181669119870044,0.2931638930303682,0.11653730759196451,0.09388155505331262,0.14590005809889603,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m5_hybrid_replay,F1,6,0.8543641741052883,0.8424055120702235,0.8665177971824116,0.2613814244716932,0.23181669119870044,0.2931638930303682,0.11653730759196451,0.09388155505331262,0.14590005809889603,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
cub200,m5_hybrid_replay,F1,6,0.8543641741052883,0.8424055120702235,0.8665177971824116,0.2613814244716932,0.23181669119870044,0.2931638930303682,0.11653730759196451,0.09388155505331262,0.14590005809889603,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
cub200,m8_analytic,F5,0,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0,1.0,1.0,0.9976633191817056,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m8_analytic,F5,1,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0,1.0,1.0,0.9976633191817056,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m8_analytic,F5,2,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0,1.0,1.0,0.9976633191817056,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m8_analytic,F5,3,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0,1.0,1.0,0.9976633191817056,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m8_analytic,F5,4,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0,1.0,1.0,0.9976633191817056,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m8_analytic,F5,5,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0,1.0,1.0,0.9976633191817056,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m8_analytic,F5,6,0.9999995708903426,0.9999931340330571,1.0,1.0,1.0,1.0,1.0,0.9976633191817056,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,
cub200,m8_analytic,F5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m8_analytic,F5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m8_analytic,F5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m8_analytic,F5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m8_analytic,F5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m8_analytic,F5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m8_analytic,F5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
cub200,m8_analytic,F5,0,0.9999995135089182,0.9999922157124185,1.0,1.0,1.0,1.0,1.0,0.9972766134036462,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m8_analytic,F5,1,0.9999995523753252,0.9999929870802645,1.0,1.0,1.0,1.0,0.999983806192512,0.9975184665336561,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m8_analytic,F5,2,0.9999995330743204,0.9999930132332223,1.0,1.0,1.0,1.0,0.999951418577536,0.9973678683929675,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m8_analytic,F5,3,0.9999994500535597,0.9999925197925145,1.0,1.0,1.0,1.0,0.99991903096256,0.9972973709915577,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m8_analytic,F5,4,0.9999994270509922,0.99999247287966,1.0,1.0,1.0,1.0,0.9998866433475839,0.9972852904926649,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m8_analytic,F5,5,0.9999993503757674,0.9999921697140405,1.0,1.0,1.0,1.0,0.9998218681176319,0.9972093066955872,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
cub200,m8_analytic,F5,6,0.9999993133601416,0.9999921192117889,1.0,1.0,1.0,1.0,0.9997894805026558,0.9972068926261246,1.0,3,"n/a (per-seed, see a1_lira_pertask_*)",global,
imagenet_r,m0_fedavg,F1,0,0.6780628969550911,0.6722111772787789,0.6844105863051242,0.07401433560366674,0.0689063937991534,0.07979759470969085,0.02227321715286993,0.019064357364801922,0.025989091782888316,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m0_fedavg,F1,0,0.6780628969550911,0.6722111772787789,0.6844105863051242,0.07401433560366674,0.0689063937991534,0.07979759470969085,0.02227321715286993,0.019064357364801922,0.025989091782888316,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m0_fedavg,F1,0,0.6780628969550911,0.6722111772787789,0.6844105863051242,0.07401433560366674,0.0689063937991534,0.07979759470969085,0.02227321715286993,0.019064357364801922,0.025989091782888316,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m0_fedavg,F1,1,0.6986701861362127,0.6922526736197829,0.7055880185215011,0.08030479653755826,0.07358276207505222,0.08798428287049716,0.017981822669609057,0.014432760610515672,0.0217178147405159,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m0_fedavg,F1,1,0.6986701861362127,0.6922526736197829,0.7055880185215011,0.08030479653755826,0.07358276207505222,0.08798428287049716,0.017981822669609057,0.014432760610515672,0.0217178147405159,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m0_fedavg,F1,1,0.6986701861362127,0.6922526736197829,0.7055880185215011,0.08030479653755826,0.07358276207505222,0.08798428287049716,0.017981822669609057,0.014432760610515672,0.0217178147405159,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m0_fedavg,F1,2,0.7052283357434718,0.6979784786559363,0.712857413324333,0.07685408525602958,0.06947182689241709,0.08521537074687233,0.016295568573111336,0.011574822326372096,0.021622294488607446,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m0_fedavg,F1,2,0.7052283357434718,0.6979784786559363,0.712857413324333,0.07685408525602958,0.06947182689241709,0.08521537074687233,0.016295568573111336,0.011574822326372096,0.021622294488607446,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m0_fedavg,F1,2,0.7052283357434718,0.6979784786559363,0.712857413324333,0.07685408525602958,0.06947182689241709,0.08521537074687233,0.016295568573111336,0.011574822326372096,0.021622294488607446,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m0_fedavg,F1,3,0.7048573319407831,0.6973953659169521,0.7127475610491132,0.07262867462871862,0.0642892972290263,0.08133537951918511,0.014929458370296512,0.010099404159204161,0.021400263084602415,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m0_fedavg,F1,3,0.7048573319407831,0.6973953659169521,0.7127475610491132,0.07262867462871862,0.0642892972290263,0.08133537951918511,0.014929458370296512,0.010099404159204161,0.021400263084602415,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m0_fedavg,F1,3,0.7048573319407831,0.6973953659169521,0.7127475610491132,0.07262867462871862,0.0642892972290263,0.08133537951918511,0.014929458370296512,0.010099404159204161,0.021400263084602415,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m0_fedavg,F1,4,0.7016707737941064,0.6937782807206758,0.7097586092400887,0.07148984215195349,0.06245695522209451,0.08016454974416987,0.014408919062247215,0.009721554294075042,0.021291937463168778,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m0_fedavg,F1,4,0.7016707737941064,0.6937782807206758,0.7097586092400887,0.07148984215195349,0.06245695522209451,0.08016454974416987,0.014408919062247215,0.009721554294075042,0.021291937463168778,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m0_fedavg,F1,4,0.7016707737941064,0.6937782807206758,0.7097586092400887,0.07148984215195349,0.06245695522209451,0.08016454974416987,0.014408919062247215,0.009721554294075042,0.021291937463168778,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m0_fedavg,F1,5,0.6975356990964358,0.6894108454955451,0.7057455756426065,0.07176599680833645,0.06227472613360013,0.08114338037881057,0.014037454391714383,0.009175351267348517,0.02141510357773161,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m0_fedavg,F1,5,0.6975356990964358,0.6894108454955451,0.7057455756426065,0.07176599680833645,0.06227472613360013,0.08114338037881057,0.014037454391714383,0.009175351267348517,0.02141510357773161,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m0_fedavg,F1,5,0.6975356990964358,0.6894108454955451,0.7057455756426065,0.07176599680833645,0.06227472613360013,0.08114338037881057,0.014037454391714383,0.009175351267348517,0.02141510357773161,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m0_fedavg,F1,6,0.6933083698293518,0.6847215583723543,0.7016238722287992,0.07197127991573617,0.06214255529054503,0.0811368820568488,0.014308721355064016,0.008934450513762132,0.02185244560934263,5,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m0_fedavg,F1,6,0.6933083698293518,0.6847215583723543,0.7016238722287992,0.07197127991573617,0.06214255529054503,0.0811368820568488,0.014308721355064016,0.008934450513762132,0.02185244560934263,5,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m0_fedavg,F1,6,0.6933083698293518,0.6847215583723543,0.7016238722287992,0.07197127991573617,0.06214255529054503,0.0811368820568488,0.014308721355064016,0.008934450513762132,0.02185244560934263,5,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m1_glfc,F1,0,0.6450617459274478,0.6362674251413237,0.6542129091508995,0.05955608956144766,0.05278409582657981,0.0665145314659764,0.015165045706213772,0.01087418045623654,0.01991521959031745,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
imagenet_r,m1_glfc,F1,0,0.6450617459274478,0.6362674251413237,0.6542129091508995,0.05955608956144766,0.05278409582657981,0.0665145314659764,0.015165045706213772,0.01087418045623654,0.01991521959031745,3,"n/a (per-seed, see a1_lira_pertask_*)",aggregate,True
imagenet_r,m1_glfc,F1,0,0.6450617459274478,0.6362674251413237,0.6542129091508995,0.05955608956144766,0.05278409582657981,0.0665145314659764,0.015165045706213772,0.01087418045623654,0.01991521959031745,3,"n/a (per-seed, see a1_lira_pertask_*)",global,True
imagenet_r,m1_glfc,F1,1,0.6767431218143348,0.6690692870947982,0.6851130118039943,0.0776274984169251,0.06971781163246253,0.08613640088950726,0.01998733540080209,0.014971243852998695,0.025526234686746942,3,"n/a (per-seed, see a1_lira_pertask_*)",full,
